Origin,Destination,All,Night,Day,Evening
1,1,116,1,109,13
1,2,54,2,38,0
1,3,4,1,4,0
1,4,13,0,11,2
1,5,15,0,13,0
1,6,13,1,9,0
1,7,5,0,4,0
1,8,11,0,9,0
1,9,6,0,6,0
1,10,3,0,2,0
1,11,8,0,8,1
1,12,3,0,2,0
1,13,9,0,8,0
1,14,3,0,3,0
1,15,3,0,2,0
1,16,8,0,7,0
1,17,0,0,0,1
1,18,2,0,1,0
1,19,3,0,2,0
1,20,4,1,3,0
1,21,2,0,2,0
1,22,20,1,17,0
1,23,5,0,4,0
1,24,6,0,4,0
1,25,56,0,48,0
1,26,6,0,6,0
1,27,8,0,7,0
1,28,6,0,4,1
1,29,2,0,2,0
1,30,18,0,15,2
1,31,14,0,13,0
1,32,5,0,4,0
1,33,26,2,21,0
1,34,5,0,4,0
1,35,58,1,48,0
1,36,15,0,8,0
1,37,29,3,22,0
1,38,5,0,4,0
1,39,9,0,6,0
1,40,9,0,7,0
1,41,4,0,2,0
1,42,35,0,28,1
1,43,1,0,1,0
1,44,22,2,11,0
1,45,45,0,36,1
1,46,25,0,14,1
1,47,62,1,47,2
1,48,24,0,22,0
1,49,35,2,35,3
1,50,16,0,12,0
1,51,47,1,41,1
1,52,5,0,4,0
1,53,25,1,21,0
1,54,2,0,2,0
1,55,1,0,1,0
1,56,1,0,1,0
1,57,32,0,28,1
1,58,4,0,4,0
1,59,3,0,3,0
1,60,2,0,1,0
1,61,1,0,1,0
1,62,3,0,3,0
1,63,1,0,1,0
1,64,0,0,0,0
1,65,3,0,3,0
1,66,2,0,0,0
1,67,1,0,0,0
1,68,3,0,2,0
1,69,4,0,1,0
1,70,2,0,2,0
1,71,0,0,0,0
1,72,2,0,2,0
1,73,2,0,2,0
1,74,2,0,1,0
1,75,6,0,4,0
1,76,5,0,4,0
1,77,3,0,2,0
1,78,32,2,23,1
1,79,0,0,0,0
1,80,2,0,2,0
1,81,7,0,8,0
1,82,5,0,2,0
1,83,1,0,1,0
1,84,0,0,0,0
1,85,0,0,0,0
1,86,0,0,0,0
1,87,1,0,1,1
1,88,4,0,4,0
1,89,3,0,3,0
1,90,4,0,3,0
1,91,2,0,2,0
1,92,10,1,7,0
1,93,5,0,3,0
1,94,40,0,32,0
1,95,11,1,9,0
1,96,29,1,21,0
1,97,9,0,7,0
1,98,6,0,5,0
1,99,8,0,5,1
1,100,4,0,3,0
1,101,7,0,6,0
1,102,5,0,3,0
1,103,2,0,1,0
1,104,1,0,1,0
1,105,8,0,7,0
1,106,6,0,6,0
1,107,0,0,0,0
1,108,3,0,2,0
1,109,1,0,1,0
1,110,4,0,4,0
1,111,6,0,6,0
1,112,0,0,0,0
1,113,0,0,0,0
1,114,1,0,0,0
1,115,2,0,2,0
1,116,0,0,0,0
1,117,20,3,16,0
1,118,1,0,1,0
1,119,5,0,5,0
1,120,0,0,0,0
1,121,1,0,1,0
1,122,4,0,4,0
1,123,2,0,2,0
1,124,4,0,4,0
1,125,4,0,4,0
1,126,0,0,0,0
1,127,0,0,0,0
1,128,12,2,8,0
1,129,1,0,0,0
1,130,1,0,1,0
1,131,7,1,5,1
1,132,12,0,7,0
1,133,7,0,2,0
1,134,1,0,1,0
1,135,3,0,2,0
1,136,7,0,5,0
1,137,6,0,3,0
1,138,8,0,6,0
1,139,4,0,4,0
1,140,4,0,3,0
1,141,5,0,4,0
1,142,0,0,0,0
1,143,2,0,1,0
1,144,1,0,1,0
1,145,1,0,1,0
1,146,3,0,3,0
1,147,3,0,4,0
1,148,16,1,11,1
1,149,5,0,4,0
1,150,2,0,2,0
1,151,1,0,1,0
1,152,0,0,0,0
1,153,4,0,4,0
1,154,1,0,1,0
1,155,0,0,0,0
1,156,1,0,1,0
1,157,0,0,0,0
1,158,0,0,0,0
1,159,4,0,3,0
1,160,9,0,7,0
1,161,5,0,5,0
1,162,0,0,0,0
1,163,19,2,16,1
1,164,8,0,7,0
1,165,3,0,3,0
1,166,4,0,4,0
1,167,2,0,2,0
1,168,0,0,0,0
1,169,4,0,3,0
1,170,5,0,5,0
1,171,3,0,1,0
1,172,2,0,2,0
1,173,0,0,0,0
1,174,2,0,2,0
1,175,5,0,2,0
1,176,1,0,1,0
1,177,3,0,3,0
1,178,7,0,6,0
1,179,13,0,11,0
1,180,17,3,9,0
1,181,2,0,2,0
1,182,8,0,7,0
1,183,12,0,9,0
1,184,4,0,3,0
1,185,2,0,2,0
1,186,9,0,4,0
1,187,6,0,4,0
1,188,23,0,17,0
1,189,8,0,6,1
1,190,6,0,5,0
1,191,1,0,0,0
1,192,8,1,7,0
1,193,13,0,13,0
1,194,7,1,5,0
1,195,9,0,6,0
1,196,3,0,2,0
1,197,10,0,8,0
1,198,12,0,11,0
1,199,196,6,163,4
2,1,57,2,41,2
2,2,567,25,398,50
2,3,100,5,69,1
2,4,141,7,97,1
2,5,138,9,100,1
2,6,122,4,71,2
2,7,89,4,54,1
2,8,32,1,23,1
2,9,30,2,28,0
2,10,16,0,15,0
2,11,30,2,19,0
2,12,9,2,6,0
2,13,35,12,13,1
2,14,7,0,5,0
2,15,6,0,5,0
2,16,19,6,10,0
2,17,4,0,3,0
2,18,31,1,24,0
2,19,47,1,35,1
2,20,22,0,18,0
2,21,15,0,9,0
2,22,114,3,76,0
2,23,25,1,18,0
2,24,28,0,22,0
2,25,148,4,102,2
2,26,23,0,13,1
2,27,69,3,38,1
2,28,18,1,9,0
2,29,21,1,19,0
2,30,83,1,65,2
2,31,76,0,65,0
2,32,21,1,18,0
2,33,223,12,159,0
2,34,52,4,32,1
2,35,101,3,64,1
2,36,30,0,26,1
2,37,203,14,137,0
2,38,21,0,16,0
2,39,20,0,13,0
2,40,21,1,9,2
2,41,23,5,11,0
2,42,81,6,63,4
2,43,18,0,8,1
2,44,36,1,20,0
2,45,15,1,14,1
2,46,187,7,122,1
2,47,160,6,105,6
2,48,221,5,164,0
2,49,29,2,26,0
2,50,34,0,27,0
2,51,20,0,9,0
2,52,31,0,20,0
2,53,63,5,38,0
2,54,7,0,5,0
2,55,3,0,0,0
2,56,5,0,2,0
2,57,70,2,54,3
2,58,4,0,1,0
2,59,5,0,4,0
2,60,3,0,3,0
2,61,10,0,6,0
2,62,6,0,5,1
2,63,3,0,2,0
2,64,1,0,1,1
2,65,11,1,9,0
2,66,13,0,8,0
2,67,14,0,12,0
2,68,6,1,5,0
2,69,2,0,1,0
2,70,2,0,2,0
2,71,7,0,6,0
2,72,6,0,6,0
2,73,10,0,8,0
2,74,8,1,4,0
2,75,12,1,8,0
2,76,1,0,1,0
2,77,6,0,3,0
2,78,43,2,25,0
2,79,6,1,1,0
2,80,10,0,10,1
2,81,12,1,8,0
2,82,5,0,4,0
2,83,2,0,0,0
2,84,3,0,1,0
2,85,0,0,0,0
2,86,4,1,2,0
2,87,6,1,3,0
2,88,5,1,1,0
2,89,5,0,3,0
2,90,5,0,3,0
2,91,4,0,3,0
2,92,13,1,8,0
2,93,16,1,8,0
2,94,47,2,32,2
2,95,14,2,10,1
2,96,91,6,56,0
2,97,58,1,49,1
2,98,39,2,25,1
2,99,79,6,47,0
2,100,17,0,11,0
2,101,13,0,9,0
2,102,3,0,1,0
2,103,10,0,6,0
2,104,4,0,3,1
2,105,5,0,3,0
2,106,6,0,6,0
2,107,2,1,0,0
2,108,6,0,3,0
2,109,19,0,15,1
2,110,2,0,2,0
2,111,9,0,8,0
2,112,13,0,12,0
2,113,7,0,6,0
2,114,1,0,1,0
2,115,7,0,3,0
2,116,6,1,3,0
2,117,66,2,44,1
2,118,8,0,9,0
2,119,2,1,0,0
2,120,3,0,3,0
2,121,8,0,4,1
2,122,15,0,12,0
2,123,8,0,7,0
2,124,10,1,7,0
2,125,11,0,8,0
2,126,11,0,9,1
2,127,7,0,7,0
2,128,74,2,69,1
2,129,5,0,3,0
2,130,6,0,5,0
2,131,11,0,6,0
2,132,3,0,3,0
2,133,19,1,11,0
2,134,6,0,3,0
2,135,10,0,3,0
2,136,16,0,12,1
2,137,17,2,11,0
2,138,8,0,7,0
2,139,3,1,2,0
2,140,32,2,28,0
2,141,13,0,11,0
2,142,3,0,3,0
2,143,11,0,10,0
2,144,5,0,3,0
2,145,1,0,0,0
2,146,4,0,3,0
2,147,6,0,6,0
2,148,39,1,26,0
2,149,4,0,3,0
2,150,8,0,6,0
2,151,2,0,1,0
2,152,3,0,3,0
2,153,6,0,5,0
2,154,5,0,4,0
2,155,0,0,0,0
2,156,12,0,7,0
2,157,16,0,14,0
2,158,2,0,1,0
2,159,2,0,1,0
2,160,18,0,13,0
2,161,4,1,3,0
2,162,1,0,1,0
2,163,36,1,22,0
2,164,20,0,18,0
2,165,4,0,4,0
2,166,9,0,6,0
2,167,1,0,1,0
2,168,1,0,0,0
2,169,13,0,10,0
2,170,17,0,11,0
2,171,7,1,6,0
2,172,13,1,11,0
2,173,3,0,2,0
2,174,2,0,1,0
2,175,18,1,15,0
2,176,4,0,2,0
2,177,10,0,8,0
2,178,26,2,16,0
2,179,41,0,29,1
2,180,46,2,36,0
2,181,9,1,6,0
2,182,39,4,29,1
2,183,42,8,29,0
2,184,25,2,18,0
2,185,27,1,18,0
2,186,31,2,25,0
2,187,62,3,51,0
2,188,60,2,44,0
2,189,41,4,31,0
2,190,27,0,20,0
2,191,11,1,10,0
2,192,33,3,28,0
2,193,22,3,21,1
2,194,11,2,7,0
2,195,22,1,20,1
2,196,57,1,50,0
2,197,31,7,22,0
2,198,45,1,40,0
2,199,431,27,317,5
3,1,9,0,7,0
3,2,96,7,67,1
3,3,343,11,246,21
3,4,144,4,104,1
3,5,96,0,68,0
3,6,72,2,49,1
3,7,39,0,26,0
3,8,105,1,87,1
3,9,54,0,51,1
3,10,25,0,20,0
3,11,47,1,31,1
3,12,15,0,13,0
3,13,46,3,33,0
3,14,5,0,4,0
3,15,11,0,9,0
3,16,8,0,5,0
3,17,14,0,12,1
3,18,14,0,12,0
3,19,17,1,17,1
3,20,20,0,18,0
3,21,3,0,3,0
3,22,65,2,55,1
3,23,20,1,14,0
3,24,20,1,16,0
3,25,130,1,105,0
3,26,22,0,14,0
3,27,24,1,17,1
3,28,36,3,20,0
3,29,9,1,7,0
3,30,47,3,41,0
3,31,79,1,61,1
3,32,82,4,68,0
3,33,174,8,136,0
3,34,27,0,22,0
3,35,9,0,3,0
3,36,26,0,21,0
3,37,126,5,100,3
3,38,19,0,15,1
3,39,18,0,10,0
3,40,9,0,7,0
3,41,8,0,3,0
3,42,46,0,25,1
3,43,3,0,2,0
3,44,5,1,4,0
3,45,4,1,2,0
3,46,32,0,25,0
3,47,20,0,18,1
3,48,84,2,74,1
3,49,7,0,5,0
3,50,17,1,10,1
3,51,4,0,4,0
3,52,12,0,9,0
3,53,7,0,4,0
3,54,2,0,1,0
3,55,2,0,2,0
3,56,3,0,3,0
3,57,28,0,28,1
3,58,3,0,3,0
3,59,8,0,8,0
3,60,4,0,2,0
3,61,3,1,2,0
3,62,5,0,5,0
3,63,4,0,3,0
3,64,7,0,5,0
3,65,3,0,3,0
3,66,8,0,6,0
3,67,7,0,6,0
3,68,5,0,3,0
3,69,4,1,1,0
3,70,2,0,1,0
3,71,0,0,0,0
3,72,5,0,2,0
3,73,3,0,2,0
3,74,3,0,3,0
3,75,9,0,7,0
3,76,0,0,0,0
3,77,13,7,6,0
3,78,24,2,17,0
3,79,5,0,3,0
3,80,1,0,0,0
3,81,15,0,12,0
3,82,3,0,3,0
3,83,0,0,0,0
3,84,9,0,8,0
3,85,0,0,0,0
3,86,6,0,3,0
3,87,5,1,4,0
3,88,6,0,6,0
3,89,3,0,3,0
3,90,19,0,12,0
3,91,5,0,5,0
3,92,6,0,3,0
3,93,8,0,7,0
3,94,23,1,17,0
3,95,11,1,9,0
3,96,25,2,16,0
3,97,27,0,25,0
3,98,21,0,21,1
3,99,30,2,29,2
3,100,11,0,7,0
3,101,15,0,10,0
3,102,4,0,3,0
3,103,9,0,8,0
3,104,6,0,7,0
3,105,7,0,7,0
3,106,3,0,3,0
3,107,5,0,4,0
3,108,2,0,2,0
3,109,10,0,11,0
3,110,3,0,2,1
3,111,8,0,7,0
3,112,6,0,6,0
3,113,13,0,6,0
3,114,5,0,5,0
3,115,5,0,4,0
3,116,6,0,4,1
3,117,77,1,69,0
3,118,3,1,1,0
3,119,3,0,3,0
3,120,0,0,0,0
3,121,4,1,3,0
3,122,9,0,7,0
3,123,2,0,0,0
3,124,8,0,7,0
3,125,1,0,1,0
3,126,10,0,9,0
3,127,4,0,4,0
3,128,83,4,75,1
3,129,1,0,1,0
3,130,3,1,2,0
3,131,5,0,5,0
3,132,3,1,2,0
3,133,13,1,11,0
3,134,3,0,3,0
3,135,7,3,4,0
3,136,7,0,5,0
3,137,27,1,21,0
3,138,13,1,12,0
3,139,4,0,4,0
3,140,9,0,8,0
3,141,7,0,5,0
3,142,2,0,1,0
3,143,8,0,8,0
3,144,3,0,2,0
3,145,2,0,2,0
3,146,1,0,1,0
3,147,4,0,4,0
3,148,21,0,18,0
3,149,2,0,1,1
3,150,4,0,4,0
3,151,3,0,3,0
3,152,0,0,0,0
3,153,2,0,1,0
3,154,2,0,1,1
3,155,1,0,1,0
3,156,7,1,6,0
3,157,6,0,4,0
3,158,4,0,3,0
3,159,2,0,2,0
3,160,11,0,11,1
3,161,2,0,2,0
3,162,2,0,2,0
3,163,22,0,18,0
3,164,1,0,1,0
3,165,6,0,6,0
3,166,3,0,3,0
3,167,1,0,0,0
3,168,2,0,2,0
3,169,5,0,5,0
3,170,8,1,7,0
3,171,5,0,5,1
3,172,0,0,0,0
3,173,1,0,0,0
3,174,1,1,0,0
3,175,9,0,9,0
3,176,6,0,5,0
3,177,3,0,2,0
3,178,11,0,9,0
3,179,18,0,15,0
3,180,33,3,27,0
3,181,7,0,6,0
3,182,17,0,18,0
3,183,15,2,9,0
3,184,23,0,19,0
3,185,9,0,8,0
3,186,6,0,6,0
3,187,32,0,30,0
3,188,21,1,17,0
3,189,22,1,19,0
3,190,9,0,4,0
3,191,6,0,5,0
3,192,11,1,5,0
3,193,18,1,19,0
3,194,2,0,1,0
3,195,16,2,9,0
3,196,11,2,8,0
3,197,32,5,24,0
3,198,23,1,15,0
3,199,113,6,71,1
4,1,14,0,14,0
4,2,134,7,103,3
4,3,157,2,123,2
4,4,197,9,146,14
4,5,119,3,96,1
4,6,86,2,63,3
4,7,97,3,74,1
4,8,24,0,15,1
4,9,18,0,17,0
4,10,11,1,8,0
4,11,23,1,21,0
4,12,10,2,7,0
4,13,33,4,22,1
4,14,5,0,4,0
4,15,10,1,9,0
4,16,7,1,5,1
4,17,4,0,2,0
4,18,8,1,6,0
4,19,14,0,13,0
4,20,11,1,12,0
4,21,14,0,13,0
4,22,57,3,43,0
4,23,11,1,8,0
4,24,6,2,3,0
4,25,48,2,44,3
4,26,7,0,6,0
4,27,7,0,5,0
4,28,10,0,7,0
4,29,6,1,5,0
4,30,52,0,41,2
4,31,37,1,32,0
4,32,25,1,22,0
4,33,59,2,50,0
4,34,10,1,7,0
4,35,24,1,21,0
4,36,14,0,13,1
4,37,42,2,34,0
4,38,6,0,6,0
4,39,10,1,8,1
4,40,4,0,2,0
4,41,1,0,1,0
4,42,17,0,13,1
4,43,5,1,2,0
4,44,19,0,18,0
4,45,2,0,2,0
4,46,28,1,19,0
4,47,29,0,23,0
4,48,139,8,99,3
4,49,14,1,13,0
4,50,25,0,18,0
4,51,4,0,4,0
4,52,17,0,13,0
4,53,13,0,10,0
4,54,0,0,0,0
4,55,1,0,1,0
4,56,4,0,4,0
4,57,35,3,28,0
4,58,1,0,2,0
4,59,3,0,1,0
4,60,6,0,6,0
4,61,5,0,5,0
4,62,0,0,0,0
4,63,0,0,0,0
4,64,0,0,0,0
4,65,3,0,3,0
4,66,5,0,4,0
4,67,6,0,6,0
4,68,2,0,2,0
4,69,6,0,6,0
4,70,0,0,0,0
4,71,0,0,0,0
4,72,1,1,0,0
4,73,2,0,2,0
4,74,2,0,2,0
4,75,7,0,6,0
4,76,1,0,0,0
4,77,11,5,6,0
4,78,23,0,18,0
4,79,2,0,2,0
4,80,7,0,7,0
4,81,8,3,4,0
4,82,7,1,5,0
4,83,1,0,1,0
4,84,5,0,4,0
4,85,1,0,0,0
4,86,1,0,1,0
4,87,1,0,1,0
4,88,2,0,1,0
4,89,5,0,6,0
4,90,3,0,3,0
4,91,5,0,5,0
4,92,7,0,2,1
4,93,8,0,5,0
4,94,27,1,24,0
4,95,9,0,8,0
4,96,43,1,32,0
4,97,23,1,21,0
4,98,13,1,12,0
4,99,61,2,48,2
4,100,18,0,17,1
4,101,21,2,13,0
4,102,1,0,1,0
4,103,14,0,13,0
4,104,8,0,4,0
4,105,7,0,3,0
4,106,9,0,8,0
4,107,2,0,1,0
4,108,6,0,4,0
4,109,5,0,3,0
4,110,4,1,3,0
4,111,5,0,3,0
4,112,5,0,5,0
4,113,5,1,4,0
4,114,3,0,2,0
4,115,2,1,1,0
4,116,4,0,1,0
4,117,42,1,30,0
4,118,2,0,2,0
4,119,0,0,0,0
4,120,1,0,1,0
4,121,8,0,5,0
4,122,4,0,4,0
4,123,5,0,4,0
4,124,5,1,1,0
4,125,10,0,9,0
4,126,7,0,6,0
4,127,4,0,4,0
4,128,40,0,36,0
4,129,2,0,2,0
4,130,0,0,0,0
4,131,7,0,7,0
4,132,4,0,3,0
4,133,9,4,4,1
4,134,8,0,5,0
4,135,4,1,2,0
4,136,11,2,8,0
4,137,26,1,25,0
4,138,4,1,2,1
4,139,5,0,2,0
4,140,17,2,13,0
4,141,10,1,6,0
4,142,4,0,4,0
4,143,2,0,0,0
4,144,2,0,2,0
4,145,5,0,4,0
4,146,4,0,4,0
4,147,0,0,0,0
4,148,28,1,20,0
4,149,6,1,5,0
4,150,4,0,4,0
4,151,3,0,3,0
4,152,0,0,0,0
4,153,4,0,4,0
4,154,1,0,1,0
4,155,0,0,0,0
4,156,6,0,5,0
4,157,7,2,4,0
4,158,6,0,4,0
4,159,2,0,1,0
4,160,23,0,20,0
4,161,3,0,2,0
4,162,2,0,2,0
4,163,22,0,19,0
4,164,5,0,4,0
4,165,8,0,8,0
4,166,5,0,4,0
4,167,3,0,2,0
4,168,0,0,0,0
4,169,3,0,3,0
4,170,14,0,12,0
4,171,17,0,18,0
4,172,4,0,4,0
4,173,0,0,0,0
4,174,1,0,1,0
4,175,12,0,8,0
4,176,5,0,4,0
4,177,12,1,10,0
4,178,13,1,13,0
4,179,35,2,27,0
4,180,44,1,31,0
4,181,23,0,20,0
4,182,31,1,29,1
4,183,17,0,14,0
4,184,27,3,20,0
4,185,16,1,11,0
4,186,19,0,16,0
4,187,22,0,18,0
4,188,31,4,25,0
4,189,44,3,34,1
4,190,22,1,19,0
4,191,16,1,13,0
4,192,25,0,25,0
4,193,26,4,23,0
4,194,9,1,7,0
4,195,22,0,18,0
4,196,20,0,14,0
4,197,57,3,52,0
4,198,16,0,13,0
4,199,173,6,133,1
5,1,16,1,16,0
5,2,147,2,114,0
5,3,89,0,77,3
5,4,148,3,102,2
5,5,774,14,627,90
5,6,161,4,108,0
5,7,254,7,168,5
5,8,95,3,72,5
5,9,81,1,67,3
5,10,67,3,62,1
5,11,492,14,380,19
5,12,33,3,27,0
5,13,274,42,213,17
5,14,43,2,36,0
5,15,85,6,61,2
5,16,50,6,31,0
5,17,15,8,6,1
5,18,37,2,24,0
5,19,47,1,40,0
5,20,111,3,100,2
5,21,78,2,49,3
5,22,676,22,506,22
5,23,109,5,75,1
5,24,46,3,32,0
5,25,163,1,126,1
5,26,28,1,23,0
5,27,101,7,75,1
5,28,88,1,58,3
5,29,64,2,59,3
5,30,849,10,675,17
5,31,341,4,272,6
5,32,138,3,102,2
5,33,53,2,42,2
5,34,24,1,18,1
5,35,27,0,21,0
5,36,63,0,51,0
5,37,168,4,140,2
5,38,62,0,56,2
5,39,24,2,14,1
5,40,20,1,11,0
5,41,19,0,13,0
5,42,51,1,37,1
5,43,16,2,11,0
5,44,21,0,17,0
5,45,7,0,6,1
5,46,35,1,19,0
5,47,37,0,36,2
5,48,121,5,92,6
5,49,22,1,21,3
5,50,19,2,13,1
5,51,9,0,5,0
5,52,23,1,13,0
5,53,21,0,15,0
5,54,3,0,3,0
5,55,9,0,6,0
5,56,1,0,0,0
5,57,110,1,92,2
5,58,11,0,8,0
5,59,14,1,7,0
5,60,14,0,10,0
5,61,25,1,16,0
5,62,5,0,4,0
5,63,2,0,1,0
5,64,0,0,0,0
5,65,4,0,5,1
5,66,14,0,12,1
5,67,15,0,12,1
5,68,2,0,2,0
5,69,10,0,6,0
5,70,2,0,2,0
5,71,3,0,3,0
5,72,11,0,8,1
5,73,14,1,8,0
5,74,3,1,1,0
5,75,18,2,11,0
5,76,26,0,15,1
5,77,10,0,7,0
5,78,82,2,67,0
5,79,11,0,10,0
5,80,15,0,13,0
5,81,19,0,18,0
5,82,12,0,13,0
5,83,1,0,0,1
5,84,13,0,10,0
5,85,2,0,2,0
5,86,14,0,10,0
5,87,9,0,5,0
5,88,11,1,8,1
5,89,19,0,14,0
5,90,17,0,12,3
5,91,8,0,7,0
5,92,18,2,10,2
5,93,23,1,14,0
5,94,30,0,22,1
5,95,27,0,24,0
5,96,45,1,28,0
5,97,52,0,46,2
5,98,189,3,157,5
5,99,392,6,322,6
5,100,34,2,30,0
5,101,138,2,96,2
5,102,16,0,15,0
5,103,17,0,13,0
5,104,23,1,20,0
5,105,25,1,18,0
5,106,5,0,4,0
5,107,11,0,9,0
5,108,17,0,14,0
5,109,149,9,98,3
5,110,30,2,20,0
5,111,63,2,42,2
5,112,28,2,20,0
5,113,26,2,28,0
5,114,10,0,4,0
5,115,12,1,9,0
5,116,32,0,21,0
5,117,225,4,160,3
5,118,8,0,7,0
5,119,14,0,9,0
5,120,7,0,5,0
5,121,25,0,15,1
5,122,24,0,21,0
5,123,15,1,10,0
5,124,19,0,14,0
5,125,31,0,30,0
5,126,25,0,20,2
5,127,21,0,15,0
5,128,135,3,119,4
5,129,15,1,13,0
5,130,7,0,8,0
5,131,48,0,39,0
5,132,25,1,16,1
5,133,59,2,49,0
5,134,26,2,20,1
5,135,40,1,30,0
5,136,92,2,73,2
5,137,110,7,93,3
5,138,22,0,19,1
5,139,26,2,21,1
5,140,51,0,42,1
5,141,49,0,43,3
5,142,8,1,7,0
5,143,27,2,21,0
5,144,24,0,24,0
5,145,26,0,26,0
5,146,16,0,11,2
5,147,4,0,4,0
5,148,123,3,95,1
5,149,33,0,23,1
5,150,20,0,19,0
5,151,10,0,7,0
5,152,0,0,0,0
5,153,25,1,18,0
5,154,13,0,12,0
5,155,6,0,4,0
5,156,31,0,30,1
5,157,33,3,21,1
5,158,14,0,11,0
5,159,11,0,12,4
5,160,42,0,40,1
5,161,14,0,15,0
5,162,8,0,9,0
5,163,133,4,95,6
5,164,39,0,38,1
5,165,35,1,29,0
5,166,28,2,23,0
5,167,9,0,6,0
5,168,6,0,6,1
5,169,40,0,33,1
5,170,40,4,27,0
5,171,38,0,30,0
5,172,20,0,19,0
5,173,1,0,0,0
5,174,22,4,18,1
5,175,73,6,60,1
5,176,19,1,17,0
5,177,17,0,15,2
5,178,48,0,47,2
5,179,63,0,48,0
5,180,186,4,151,4
5,181,24,0,21,1
5,182,87,2,73,3
5,183,72,2,59,2
5,184,129,7,101,3
5,185,43,2,37,2
5,186,53,0,42,2
5,187,130,2,107,0
5,188,144,7,115,1
5,189,159,9,122,3
5,190,72,1,55,2
5,191,61,0,55,0
5,192,87,4,67,2
5,193,71,6,67,2
5,194,34,1,30,0
5,195,116,8,94,1
5,196,84,2,62,0
5,197,135,6,104,4
5,198,70,1,56,1
5,199,113,6,85,3
6,1,7,0,8,0
6,2,105,7,94,2
6,3,104,4,88,4
6,4,110,6,72,4
6,5,149,1,128,1
6,6,177,9,131,12
6,7,112,3,79,2
6,8,20,2,16,0
6,9,9,0,7,0
6,10,10,0,10,0
6,11,27,2,20,0
6,12,3,1,2,0
6,13,41,7,19,0
6,14,8,1,7,0
6,15,6,0,3,0
6,16,5,0,5,0
6,17,1,0,0,0
6,18,3,0,2,0
6,19,15,0,11,0
6,20,13,0,12,0
6,21,3,2,1,0
6,22,65,3,53,0
6,23,10,1,7,0
6,24,6,0,5,0
6,25,33,1,25,1
6,26,6,0,6,0
6,27,9,1,3,2
6,28,8,0,5,0
6,29,7,1,6,0
6,30,57,1,40,1
6,31,63,0,52,0
6,32,14,0,11,0
6,33,51,2,42,0
6,34,7,3,2,0
6,35,18,0,14,0
6,36,8,0,6,0
6,37,37,1,27,0
6,38,6,0,5,0
6,39,3,0,4,0
6,40,7,1,5,0
6,41,0,0,0,0
6,42,19,1,16,2
6,43,2,0,1,0
6,44,7,1,3,0
6,45,4,0,4,0
6,46,34,0,24,1
6,47,31,1,26,0
6,48,213,6,176,5
6,49,19,1,13,0
6,50,16,1,12,0
6,51,4,0,3,0
6,52,23,0,14,0
6,53,12,0,10,0
6,54,0,0,0,0
6,55,0,0,0,0
6,56,0,0,0,0
6,57,15,0,11,1
6,58,2,0,1,0
6,59,1,0,0,0
6,60,0,0,0,0
6,61,14,1,10,0
6,62,2,0,1,0
6,63,6,0,5,0
6,64,0,0,0,0
6,65,5,1,2,0
6,66,3,0,3,0
6,67,2,0,1,1
6,68,4,0,2,0
6,69,3,0,2,0
6,70,1,0,0,0
6,71,1,0,1,0
6,72,2,0,1,0
6,73,10,0,6,0
6,74,8,0,7,0
6,75,13,0,10,0
6,76,3,1,1,0
6,77,6,2,3,2
6,78,30,0,23,1
6,79,3,0,3,0
6,80,6,0,6,0
6,81,10,1,7,0
6,82,1,0,1,0
6,83,2,0,1,0
6,84,4,0,2,0
6,85,0,0,0,0
6,86,3,0,2,0
6,87,1,0,1,0
6,88,4,0,4,0
6,89,3,0,3,0
6,90,20,2,17,0
6,91,5,0,4,0
6,92,13,1,8,0
6,93,10,0,6,0
6,94,27,2,20,2
6,95,24,0,21,1
6,96,69,3,60,1
6,97,31,1,26,1
6,98,17,1,15,2
6,99,76,2,51,1
6,100,9,0,7,0
6,101,14,0,11,0
6,102,8,0,4,2
6,103,8,0,7,0
6,104,10,0,11,0
6,105,3,0,3,1
6,106,0,0,0,0
6,107,3,0,3,0
6,108,3,0,2,0
6,109,5,0,4,0
6,110,5,0,4,0
6,111,5,0,5,0
6,112,6,0,6,0
6,113,6,0,5,1
6,114,5,2,1,0
6,115,0,0,0,0
6,116,9,2,3,0
6,117,45,3,33,0
6,118,0,0,0,0
6,119,1,0,1,0
6,120,1,0,0,0
6,121,2,0,2,0
6,122,5,0,5,0
6,123,3,0,2,0
6,124,5,2,4,1
6,125,11,0,11,0
6,126,4,0,4,1
6,127,8,0,7,0
6,128,28,0,26,0
6,129,2,0,2,0
6,130,6,0,2,0
6,131,34,0,28,0
6,132,1,0,1,0
6,133,8,0,6,0
6,134,3,0,2,0
6,135,3,0,3,0
6,136,11,0,4,0
6,137,18,0,16,0
6,138,8,0,8,0
6,139,6,0,2,0
6,140,31,1,33,0
6,141,8,1,6,0
6,142,0,0,0,0
6,143,4,0,2,0
6,144,0,0,0,0
6,145,6,0,6,0
6,146,8,0,7,0
6,147,1,0,1,0
6,148,21,0,18,0
6,149,7,0,6,0
6,150,6,1,6,0
6,151,1,0,1,0
6,152,1,0,1,0
6,153,7,0,6,0
6,154,1,0,1,0
6,155,1,0,1,0
6,156,2,0,2,0
6,157,1,0,1,0
6,158,0,0,0,0
6,159,1,0,0,0
6,160,14,0,13,0
6,161,3,0,4,0
6,162,1,1,0,0
6,163,39,0,33,0
6,164,15,0,13,0
6,165,3,0,3,0
6,166,7,0,5,0
6,167,1,0,0,0
6,168,1,0,1,0
6,169,2,0,3,0
6,170,7,0,6,3
