OID_,u,v,key,osmid,geom_Length,ZMax44mm,ZMean44mm,ZLength44mm,ZMax54mm,ZMean54mm,ZLength54mm,ZMax71mm,ZMean71mm,ZLength71mm,ZMax86mm,ZMean86mm,ZLength86mm,ZMax20mm,ZMean20mm,ZLength20mm,ZMax198mm,ZMean198mm,ZLength198mm
268,70,1016,0,"[40155809, 172453372, 4686542]",424.023680068153169,,,,,,,,,,,,,,,,,,
269,70,69,0,"[45368012, 30618515, 45368020]",727.015433230175631,,,,,,,,,,,,,,,,0.084474002513592,0.032466673883877,86.887206577190724
270,1016,1017,0,25680930,45.852803617029913,,,,,,,,,,,,,,,,,,
271,1016,1015,0,"[30141952, 30141950, 30141951]",226.183401064067937,,,,,,,,,,,,,,,,,,
272,1016,69,0,"[61041555, 145348332]",318.665854430565560,,,,,,,,,,,,,,,,,,
273,72,75,0,"[574631769, 73995548]",335.169352777173174,0.334780023069672,0.117570458916326,36.635655840741734,0.409663960905365,0.166724856812647,36.635655840741734,0.531734750242524,0.204039742738305,44.315012591639373,0.634975717039399,0.236990836441700,50.031144222199408,0.133062646360688,0.076758855432509,7.755335580454607,1.319968984098725,0.511974419553167,89.483455018427790
274,75,76,0,"[145932658, 25562092, 61362519]",169.255355207720271,,,,,,,,,,,,,,,,,,
275,73,72,0,"[574631768, 375720351]",299.117588052950623,,,,,,,,,,,,,,,,0.180079880786991,0.088683868923368,45.128104095413981
276,74,2114,0,"[61362528, 61362535]",95.192405845507295,0.232316939526476,0.096757737358817,38.848883474812048,0.307200877362169,0.126500647161057,46.640882674237268,0.429271666699327,0.182598011454134,52.527974364606614,0.532512633496202,0.239431655755725,54.490568575877070,0.049095325261760,0.022965868168463,7.766394345495276,1.217505900555528,0.678980006010288,54.490568575877070
277,2114,2320,0,61362511,458.663801172230876,0.112651501163054,0.108704497059776,7.922026780275103,0.162761841281462,0.158814837178184,7.922026780275103,0.237751636966276,0.233804632862999,7.922026780275103,0.298549805148649,0.294602801045372,7.922026780275103,,,,0.709157619937468,0.290198353416140,108.941379504258848
278,2114,2379,0,272994182,57.583915302312619,0.125441680821146,0.120780623485527,5.682712448888459,0.175552020939554,0.170890963603935,5.682712448888459,0.250541816624368,0.245880759288750,5.682712448888459,0.311339984806741,0.075179373204299,30.734417246178616,,,,0.721947799595560,0.545689903665044,44.324529054651308
279,76,81,0,"[121495003, 61362508, 40587023]",965.635689175374182,0.030252456665039,0.000000000000000,1.978959468873960,0.030252456665039,0.000000000000000,1.978959468873960,0.030252456665039,0.000000000000000,1.978959468873960,0.030252456665039,0.000000000000000,1.978959468873960,0.030252456665039,0.000000000000000,1.978959468873960,0.030252456665039,0.000000000000000,1.978959468873960
280,76,2319,0,145324901,97.067207046864269,,,,,,,,,,,,,,,,,,
281,76,707,0,"[239135875, 145324906, 140968237, 140968238, 147376751, 128393585, 147376754, 128393588, 128279964, 28785754, 145821820, 65638206]",965.714749695822888,0.165095970884810,0.103409560922106,11.279527851700028,0.165095970884810,0.103409560922106,11.279527851700028,0.165095970884810,0.103409560922106,11.279527851700028,0.165095970884810,0.103409560922106,11.279527851700028,0.165095970884810,0.103409560922106,11.279527851700028,0.165095970884810,0.103409560922106,11.279527851700028
282,81,77,0,"[314174898, 121494988, 15227806]",426.450424429112672,,,,,,,,,,,,,,,,,,
283,81,1533,0,"[121494994, 23446466, 121494991]",844.996056648722515,0.000000000000000,0.000000000000000,1.984530088294620,0.000000000000000,0.000000000000000,1.984530088294620,0.000000000000000,0.000000000000000,1.984530088294620,0.000000000000000,0.000000000000000,1.984530088294620,0.000000000000000,0.000000000000000,1.984530088294620,0.091259122896167,0.057449051783676,5.941012735158971
284,2319,1906,0,4334775,392.131631288581048,0.000265121459961,0.000000000000000,0.000000000000000,0.000265121459961,0.000000000000000,0.000000000000000,0.000265121459961,0.000000000000000,0.000000000000000,0.000265121459961,0.000000000000000,0.000000000000000,0.000265121459961,0.000000000000000,0.000000000000000,0.000265121459961,0.000000000000000,0.000000000000000
285,2319,74,0,"[61362528, 145324901]",230.481294573719310,,,,,,,,,,,,,,,,,,
286,707,788,0,"[4342209, 4342181, 144457068, 144457070, 39232179, 30748765, 31759678, 31759679]",2201.777073669644324,0.535850194755495,0.137915245936217,187.418735956651972,0.624536780181826,0.166763825823540,206.634068154557895,0.759305683437289,0.200355204646215,226.362543626463662,0.866365996662081,0.230398303171021,236.312001538881219,0.270051745239199,0.092239614777293,92.973603670293357,1.385017780128420,0.412441233218673,264.172029588773000
287,707,350,0,"[38700512, 128393581, 128393584, 39232181, 45428469, 45428471]",1714.788647963098356,0.165095970884810,0.032499619075364,43.716401196193694,0.165095970884810,0.032499619075364,43.716401196193694,0.165095970884810,0.032499619075364,43.716401196193694,0.165095970884810,0.032499619075364,43.716401196193694,0.165095970884810,0.032499619075364,43.716401196193694,0.165095970884810,0.032499619075364,43.716401196193694
288,707,76,0,"[239135875, 145324906, 140968237, 140968238, 147376751, 145821820, 128393585, 147376754, 128393588, 28785754, 128279964, 65638206]",965.714749695822206,0.165095970884810,0.103409560922106,11.279527851700026,0.165095970884810,0.103409560922106,11.279527851700026,0.165095970884810,0.103409560922106,11.279527851700026,0.165095970884810,0.103409560922106,11.279527851700026,0.165095970884810,0.103409560922106,11.279527851700026,0.165095970884810,0.103409560922106,11.279527851700026
289,77,78,0,"[158614341, 23446487]",112.224679771783556,,,,,,,,,,,,,,,,,,
290,77,349,0,"[65412097, 65412091, 65412094, 65412095]",428.291222935633414,,,,,,,,,,,,,,,,,,
291,78,1670,0,"[17283033, 104488052, 15227758]",192.657360909555251,,,,,,,,,,,,,,,,,,
292,78,1533,0,65412089,391.012142152380818,,,,,,,,,,,,,,,,,,
293,78,77,0,"[65412098, 28786188, 28786190]",142.884528478037197,0.056165695190430,0.033850719186066,17.301032981228865,0.056165695190430,0.033850719186066,17.301032981228865,0.056165695190430,0.033850719186066,17.301032981228865,0.056165695190430,0.033850719186066,17.301032981228865,0.056165695190430,0.033850719186066,17.301032981228865,0.056165695190430,0.033850719186066,17.301032981228865
294,349,77,0,"[43081248, 15227748, 158614343, 227690258, 65412090, 65412093]",465.885907736129980,,,,,,,,,,,,,,,,,,
295,349,2090,0,"[48835110, 148853468, 160085350]",807.250367890056623,0.180104017257690,0.004709482192993,1.947400599982207,0.180104017257690,0.004709482192993,1.947400599982207,0.180104017257690,0.004709482192993,1.947400599982207,0.180104017257690,0.004709482192993,1.947400599982207,0.180104017257690,0.004709482192993,1.947400599982207,0.180104017257690,0.004709482192993,1.947400599982207
296,1670,79,0,65412100,61.185144857804346,0.124384520471846,0.053486999659640,19.208687816005902,0.124384520471846,0.053486999659640,19.208687816005902,0.124384520471846,0.053486999659640,19.208687816005902,0.124384520471846,0.053486999659640,19.208687816005902,0.124384520471846,0.053486999659640,19.208687816005902,0.124384520471846,0.053486999659640,19.208687816005902
297,1533,1682,0,"[23251779, 121494987, 23251956, 58430553, 102705214]",2123.010626959133333,1.434404373168945,0.309419933737514,196.922022907267348,1.610311985015869,0.349960502220040,208.531352183114251,1.871325969696045,0.407812371112073,227.984696346220545,2.072187423706055,0.452837749999549,243.734390387819417,0.874011993408203,0.185734908728708,166.138991517895533,3.161272048950195,0.701402577118432,339.267913839262576
298,79,1606,0,15227552,68.034483032110359,,,,,,,,,,,,,,,,,,
299,79,80,0,"[65412099, 38439143]",291.667115036274197,,,,,,,,,,,,,,,,,,
300,79,78,0,"[28786185, 65412092, 28786183]",277.041777703545506,,,,,,,,,,,,,,,,,,
301,1606,350,0,"[38700513, 128394600, 128394601, 28786192, 15806770, 104488051, 39245951]",1375.810082290551463,0.036948164173883,0.018749352317583,11.580108284760321,0.036948164173883,0.018749352317583,11.580108284760321,0.036948164173883,0.018749352317583,11.580108284760321,0.036948164173883,0.018749352317583,11.580108284760321,0.010256141424179,0.000000000000000,0.000000000000000,0.060606956481934,0.018825589085665,53.910613012693652
302,1606,79,0,28786194,71.392956381445998,,,,,,,,,,,,,,,,,,
303,80,76,0,"[38439144, 4287449, 61362554, 121495001]",1412.002115910913517,,,,,,,,,,,,,,,,0.088113597126267,0.077562774370524,3.845080727059757
304,82,2431,0,375720357,199.079259775827921,,,,,,,,,,,,,,,,,,
305,82,73,0,"[40587024, 420828523, 329205724]",627.643413379799085,,,,,,,,,,,,,,,,,,
306,2431,2428,0,"[329205728, 375720355, 751172900, 420828524, 371502110]",483.856517505709178,,,,,,,,,,,,,,,,,,
307,83,84,0,132797921,335.243632876900620,,,,,,,,,,,,,,,,,,
308,84,1227,0,"[4950896, 94813882]",388.948478687735133,0.094573020935059,0.047897662953982,23.561991519401538,0.134893923997879,0.064182330762472,33.483462374980355,0.190957814455032,0.083278424348299,53.146547688062135,0.232123777270317,0.105700877566169,64.872573604724963,,,,0.484591990709305,0.212156464373449,95.136454277121715
309,84,85,0,95943674,430.282153403226857,,,,,,,,,,0.015034769669086,0.011938015529060,3.922871291017572,,,,0.259737009274400,0.118432284634944,161.452230894245815
310,1227,1228,0,"[17281952, 35313953, 15062854]",242.647862740577580,,,,,,,,,,,,,,,,,,
311,1227,1226,0,"[132801872, 132801868, 132801876]",219.040948813104364,,,,0.035913974046707,0.031106257885866,3.892182987313955,0.091172283222478,0.024125720177754,35.459177085745054,0.089112075140542,0.038058202560020,70.236438109631237,,,,0.131111548331140,0.082408252180809,83.134606057032457
312,1227,85,0,"[4950897, 287951126]",335.190315416750877,,,,,,,,,,,,,,,,,,
313,85,1929,0,"[108955784, 95943667]",218.281680338980436,,,,,,,,,,0.012824356555939,0.012824356555939,1.960973376681324,,,,0.235240340865373,0.100890003119631,134.842126419996504
314,1929,2430,0,305318673,518.889692946861601,,,,0.011292759120050,0.010505361639851,3.685832743098240,0.097666576490331,0.049486962202520,19.886516625202912,0.097666576490331,0.049486962202520,19.886516625202912,,,,0.097666576490331,0.037006043771138,35.377259280039958
315,1929,82,0,539051904,324.616487369010656,,,,,,,,,,,,,,,,0.038543888711722,0.029323271447181,17.912978815305014
316,963,1049,0,"[4686658, 180184012, 61044965]",112.418241949631977,,,,,,,,,,,,,,,,,,
317,963,964,0,"[182968881, 17281186, 189502692, 17281191]",234.908810898475679,,,,,,,,,,,,,,,,,,
318,963,962,0,"[46746166, 31536387, 94541972, 94541974]",317.182337004553688,,,,,,,,,,,,,,,,,,
319,87,561,0,"[4680379, 355688719]",162.755442743837847,,,,,,,,,,,,,,,,,,
320,87,88,0,"[132797903, 37287166, 355688718]",309.308177249482583,0.107260524351826,0.076854778294877,3.795480711540321,0.107260524351826,0.076854778294877,3.795480711540321,0.107260524351826,0.076854778294877,3.795480711540321,0.107260524351826,0.076854778294877,3.795480711540321,0.107260524351826,0.076854778294877,3.795480711540321,0.107260524351826,0.076854778294877,3.795480711540321
321,561,558,0,61044976,91.946677597672377,,,,,,,,,,,,,,,,,,
322,88,555,0,132797913,325.937227573976372,0.676348238532584,0.347700350418294,45.409667969836093,0.756448298041861,0.363317246504469,53.253514744234060,0.886383085792105,0.481972307505038,53.253561996471191,0.997842102592032,0.582781602000897,53.253561996471191,0.441752224509756,0.254065035386131,29.721922393576826,1.728971272056143,0.855694886599420,87.076698839493048
323,88,560,0,"[61044969, 17281481, 4680381]",558.337685372679516,,,,,,,,,,,,,,,,0.636512994766235,0.000000000000000,0.000000000000000
324,555,89,0,"[17281490, 35313958]",71.967252301339983,,,,,,,,,,,,,,,,,,
325,560,281,0,"[354093571, 145335484]",208.567763434651965,,,,,,,,,,,,,,,,,,
326,89,1237,0,"[132797931, 4950900]",234.750016592755401,,,,,,,,,,,,,,,,0.113541967910266,0.059740710712535,38.258096996967382
327,89,83,0,53765106,202.860197738937160,,,,,,,,,,,,,,,,,,
328,1237,83,0,25562100,266.311105738326717,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,0.096957548552402,0.045870045067039,26.737910034636219
329,1237,1238,0,43175850,313.388973506774619,0.864580053401560,0.454438175331907,161.674302602641546,1.000483173442453,0.519595747276328,177.182710559799943,1.199206966472238,0.655008706138447,185.150792542730869,1.349515098643869,0.709128940974247,204.738831150752503,0.528072564452305,0.264437028779388,111.158027959881906,2.266141299448680,1.163519551520046,257.401479987214373
330,91,987,0,"[30410496, 30410497, 63672232, 34728589, 364149911]",798.681499297979826,,,,,,,,,,,,,,,,,,
331,987,1785,0,"[258500745, 4679995]",201.524263977865587,,,,,,,,,,,,,,,,,,
332,987,14,0,"[34728594, 4753645]",148.637243427513965,,,,,,,,,,,,,,,,,,
333,2215,2115,0,"[54181729, 128767005]",391.643116855900246,,,,,,,,,,,,,,,,,,
334,2215,2119,0,"[95682610, 177146014]",199.739134194714836,,,,,,,,,,,,,,,,,,
335,2215,1359,0,"[177146011, 177146013]",185.464990049642211,,,,,,,,,,,,,,,,,,
336,2115,66,0,"[48862272, 128767018, 99000822, 128766998, 363102840, 363102842]",801.267303289209281,,,,,,,,,,,,,,,,,,
337,664,639,0,"[53848218, 4604011, 45367845]",492.080051374379536,,,,,,,,,,,,,,,,,,
338,664,91,0,"[45367848, 17303961, 25562131]",902.228113650467549,,,,,,,,,,,,,,,,,,
339,1708,2178,0,381711905,364.679281559398532,,,,,,,,,,,,,,,,,,
340,95,15,0,58857666,276.200405084954184,,,,,,,,,,,,,,,,,,
341,95,2161,0,64746358,299.382087422701773,,,,,,,,,,,,,,,,,,
342,2161,2134,0,64746353,85.460774086325685,,,,,,,,,,,,,,,,,,
343,96,24,0,"[654803140, 34178662]",79.952364632314158,,,,,,,,,,,,,,,,,,
344,96,101,0,"[61891648, 188956289, 94088835, 4220453, 654803141, 362993455, 126131483, 243774930, 97693973, 126131450, 30001659]",835.290621903787155,0.036784123272970,0.017020378874984,17.377261133898941,0.036784123272970,0.017020378874984,17.377261133898941,0.036784123272970,0.017020378874984,17.377261133898941,0.036784123272970,0.017020378874984,17.377261133898941,0.036784123272970,0.017020378874984,17.377261133898941,0.036784123272970,0.017020378874984,17.377261133898941
345,101,102,0,"[30605195, 133104420, 103302381]",220.770032907020550,0.134219608874184,0.050404260599188,56.990103724351449,0.134219608874184,0.050404260599188,56.990103724351449,0.134219608874184,0.050404260599188,56.990103724351449,0.134219608874184,0.050404260599188,56.990103724351449,0.125212425274884,0.047782802864095,51.237619715347961,0.134219608874184,0.050404260599188,56.990103724351449
346,101,24,0,"[126131488, 126131456, 81177995, 38198189, 362993457, 30001652]",834.163258860605993,0.297418397007449,0.147252739925020,81.366922246883917,0.297418397007449,0.147252739925020,81.366922246883917,0.297418397007449,0.147252739925020,81.366922246883917,0.297418397007449,0.147252739925020,81.366922246883917,0.297418397007449,0.147252739925020,81.366922246883917,0.297418397007449,0.147252739925020,81.366922246883917
347,101,108,0,"[96559362, 96559363, 35062276, 96596613, 94107522, 96596615, 96596617, 96596621, 96596623, 96596624, 97097111, 97117877, 94107463, 94107470, 94107473, 94107478, 94107484, 94107486, 94107492, 94107496, 94107500, 96597357, 96597358, 96597359, 96597356, 96597361, 96597362, 94107507, 94107509, 96597366, 96597367, 29688693, 94107516]",1937.932655186971715,0.040037155151367,0.014391173325036,49.512820128402439,0.040037155151367,0.014391173325036,49.512820128402439,0.040037155151367,0.014391173325036,49.512820128402439,0.040037155151367,0.014391173325036,49.512820128402439,0.040037155151367,0.014391173325036,49.512820128402439,0.040037155151367,0.014391173325036,49.512820128402439
348,101,110,0,"[76737472, 104147692]",182.415651243132146,,,,,,,,,,,,,,,,,,
349,97,96,0,4220452,88.672526719324779,,,,,,,,,,,,,,,,,,
350,97,176,0,"[237399745, 126499972, 126499973, 4229415, 654803144, 126140557, 321100880, 321100881, 126140564, 30001653]",501.850419275825061,1.406580881402332,0.313085664903832,7.596436916214281,1.406580881402332,0.313085664903832,7.596436916214281,1.406580881402332,0.313085664903832,7.596436916214281,1.406580881402332,0.313085664903832,7.596436916214281,1.406580881402332,0.583278633443068,3.990673163112314,1.406580881402332,0.313085664903832,7.596436916214281
351,176,179,0,"[140546946, 126449278]",395.532792258990753,0.050546007360907,0.031144475496777,18.508912381649804,0.050546007360907,0.031144475496777,18.508912381649804,0.050546007360907,0.031144475496777,18.508912381649804,0.050546007360907,0.031144475496777,18.508912381649804,0.053956892341375,0.030073662962785,12.146769189316180,0.050546007360907,0.031144475496777,18.508912381649804
352,176,96,0,"[126499970, 654803142, 41880551, 126140585, 30140137, 208590958, 30001658, 126140539]",483.343130475441683,0.870186805725098,0.532102080227831,3.918194067285079,0.870186805725098,0.532102080227831,3.918194067285079,0.870186805725098,0.532102080227831,3.918194067285079,0.870186805725098,0.532102080227831,3.918194067285079,0.870186805725098,0.532102080227831,3.918194067285079,0.870186805725098,0.532102080227831,3.918194067285079
353,176,989,0,"[890973612, 126449238, 208548185, 328253307, 328253309, 328253310]",444.119751729533846,0.464249610900879,0.019696784861779,47.973673073351591,0.464249610900879,0.019696784861779,47.973673073351591,0.464249610900879,0.019696784861779,47.973673073351591,0.464249610900879,0.019696784861779,47.973673073351591,0.443694025278091,0.014189454838458,46.002546095191327,0.464249610900879,0.019696784861779,47.973673073351591
354,98,205,0,"[126142082, 654803145, 4236265, 217694415, 80228049, 20826773]",618.525357749503200,,,,,,,,,,,,,,,,,,
355,98,97,0,"[654803146, 34178667]",69.791315840629750,,,,,,,,,,,,,,,,,,
356,205,97,0,"[93670633, 42020945, 190981785, 20826774, 126449241, 190981786, 190981787, 190981789, 190981791]",595.445431534350291,0.338754019715116,0.312387775171660,1.789391258465319,0.437269053437040,0.410902808893584,1.789391258465319,0.585868026156271,0.559501779744548,1.789391258575433,0.648231863975525,0.321643271763179,5.440187792582745,0.811621069908142,0.000000000000000,0.000000000000000,0.906158447265625,0.579569872227435,5.440187785910089
357,205,248,0,"[211130722, 5231396, 125565915, 5231399, 236321965, 443551693, 346591957, 363017593, 346591963]",1064.794515569833948,0.071070754453805,0.036984831206865,37.781912030079248,0.071070754453805,0.036984831206865,37.781912030079248,0.071070754453805,0.032827596235818,46.377819112049075,0.071070754453805,0.033933366029141,60.556790725863500,0.071070754453805,0.036984831206865,37.781912030079248,0.071070754453805,0.037512681033158,62.271947916797394
358,205,2274,0,"[328266344, 328266345, 126449197]",97.142018597664901,0.035315270784157,0.028337979849258,1.966031687089754,0.035315270784157,0.028337979849258,1.966031687089754,0.035315270784157,0.028337979849258,1.966031687089754,0.035315270784157,0.028337979849258,1.966031687089754,0.017119791358709,0.017119791358709,1.965982162758814,0.035315270784157,0.028337979849258,1.966031687089754
359,173,1566,0,"[331762119, 237383310, 301229075, 4492787, 899868125]",228.623444825659902,0.000000000000000,0.000000000000000,1.956926872107632,0.000000000000000,0.000000000000000,1.956926872107632,0.000000000000000,0.000000000000000,1.956926872107632,0.000000000000000,0.000000000000000,1.956926872107632,0.000000000000000,0.000000000000000,1.956926872107632,0.000000000000000,0.000000000000000,1.956926872107632
360,173,98,0,"[654803130, 4492786]",64.730405460854428,,,,,,,,,,,,,,,,,,
361,2303,2206,0,"[93671428, 43300812, 25823735, 30618812, 25814847]",758.731447594202450,,,,,,,,,,,,,,,,,,
362,2303,100,0,302380993,76.044033426732028,,,,,,,,,,,,,,,,,,
363,168,1861,0,"[723579928, 30472049]",194.295576695546146,,,,,,,,,,,,,,,,,,
364,168,292,0,"[315578012, 30001660]",70.135665044293518,,,,,,,,,,,,,,,,,,
365,168,100,0,"[77609754, 28740635, 302380995, 77609750]",441.432144774696269,0.000000000000000,0.000000000000000,1.972583923082453,0.000000000000000,0.000000000000000,1.972583923082453,0.000000000000000,0.000000000000000,1.972583923082453,0.000000000000000,0.000000000000000,1.972583923082453,0.000000000000000,0.000000000000000,1.972583923082453,0.000000000000000,0.000000000000000,1.972583923082453
366,102,103,0,"[78535777, 26349563, 78535801, 78535798]",384.345977882408818,0.227428551201896,0.128654213539411,56.986901781762221,0.227428551201896,0.128654213539411,56.986901781762221,0.227428551201896,0.128654213539411,56.986901781762221,0.227428551201896,0.128654213539411,56.986901781762221,0.227428551201896,0.128654213539411,56.986901781762221,0.227428551201896,0.128654213539411,56.986901781762221
367,102,101,0,"[427117306, 26349564]",216.038029434689719,,,,,,,,,,,,,,,,,,
368,108,101,0,"[94107522, 96559362, 35062276, 96596613, 96559363, 96596615, 96596617, 96596621, 96596623, 96596624, 97097111, 97117877, 94107463, 94107470, 94107473, 94107478, 94107484, 94107486, 94107492, 94107496, 96597356, 94107500, 96597358, 96597359, 96597357, 96597361, 96597362, 94107507, 29688693, 96597366, 94107509, 94107516, 96597367]",1937.932655186971942,0.040037155151367,0.014391173325036,49.512820128402446,0.040037155151367,0.014391173325036,49.512820128402446,0.040037155151367,0.014391173325036,49.512820128402446,0.040037155151367,0.014391173325036,49.512820128402446,0.040037155151367,0.014391173325036,49.512820128402446,0.040037155151367,0.014391173325036,49.512820128402446
369,108,1432,0,"[96598498, 96559141, 96202733, 98883184, 96598385, 4470707, 98883188, 4470708, 94124148, 301852089, 94124191]",450.836585261585128,,,,,,,,,,,,,,,,,,
370,108,109,0,"[722724110, 51335025, 94087955, 191206582, 191206584, 30471451, 94087964, 94087966, 94087967]",442.558907459160423,,,,,,,,,,,,,,,,,,
371,110,101,0,"[26349747, 30471452]",199.910271781884717,0.012481689453125,0.004236567471544,3.943790973246983,0.012481689453125,0.004236567471544,3.943790973246983,0.012481689453125,0.004236567471544,3.943790973246983,0.012481689453125,0.004236567471544,3.943790973246983,0.012481689453125,0.004236567471544,3.943790973246983,0.012481689453125,0.004236567471544,3.943790973246983
372,110,109,0,"[722724108, 668611390]",73.141226177263192,0.023944885965371,0.014066467185881,15.400540631335854,0.023944885965371,0.014066467185881,15.400540631335854,0.023944885965371,0.014066467185881,15.400540631335854,0.023944885965371,0.014066467185881,15.400540631335854,0.023944885965371,0.014066467185881,15.400540631335854,0.023944885965371,0.014066467185881,15.400540631335854
373,110,1738,0,"[41882139, 30605197]",110.300484260679369,,,,,,,,,,,,,,,,,,
374,103,102,0,"[78535801, 26349563, 78535777, 78535798]",384.345977882408761,0.227428551201896,0.128654213539411,56.986901781762221,0.227428551201896,0.128654213539411,56.986901781762221,0.227428551201896,0.128654213539411,56.986901781762221,0.227428551201896,0.128654213539411,56.986901781762221,0.227428551201896,0.128654213539411,56.986901781762221,0.227428551201896,0.128654213539411,56.986901781762221
375,103,104,0,"[142497098, 328041274, 328041276]",84.206236813153083,,,,,,,,,,,,,,,,,,
376,170,104,0,142497101,135.839941569662074,,,,,,,,,,,,,,,,,,
377,170,1969,0,"[26348749, 35873189]",104.743620860145114,,,,,,,,,,,,,,,,,,
378,170,107,0,147520413,51.112681731159711,,,,,,,,,,,,,,,,,,
379,105,170,0,"[30263381, 26348751]",191.765826032119946,,,,,,,,,,,,,,,,,,
380,105,300,0,"[29712332, 26348750]",226.083920583478459,,,,,,,,,,,,,,,,,,
381,105,106,0,28106479,71.926410022728192,0.060726280917409,0.044737536085986,5.499005923670659,0.060726280917409,0.044737536085986,5.499005923670659,0.060726280917409,0.044737536085986,5.499005923670659,0.060726280917409,0.044737536085986,5.499005923670659,0.060726280917409,0.044737536085986,5.499005923670659,0.060726280917409,0.044737536085986,5.499005923670659
382,105,1774,0,"[327493795, 35380269, 35391376, 40801557, 25153048]",805.511785128962970,1.204716734767805,0.395789405907435,78.495148840780217,1.349607043147932,0.446168000172629,84.290203240160551,1.566162876964460,0.524970991328499,92.083118119470228,1.736120991588483,0.568418485672589,101.773615147482218,0.765381865383039,0.240840623941960,62.825972979092171,2.686967902065168,0.860080674048634,146.381583141144915
383,106,105,0,22604704,60.535157105690814,0.013367082829303,0.006484415193995,5.044383520448641,0.013367082829303,0.006484415193995,5.044383520448641,0.013367082829303,0.006484415193995,5.044383520448641,0.013367082829303,0.006484415193995,5.044383520448641,0.013367082829303,0.006484415193995,5.044383520448641,0.013367082829303,0.006484415193995,5.044383520448641
384,106,171,0,"[653986864, 76346322, 28912204]",262.639393264136402,,,,,,,,,,,,,,,,,,
385,1774,1772,0,"[28241504, 8170753, 34036603, 25153028]",289.651295179968486,0.209632772238087,0.122218422285556,117.569420162325031,0.218405921258312,0.124547724283645,123.486297077241758,0.218405921258312,0.124547724283645,123.486297077241758,0.218405921258312,0.124547724283645,123.486297077241758,0.114541479346377,0.061806276718300,92.057902602829230,0.218405921258312,0.124547724283645,123.486297077241758
386,171,106,0,"[653986864, 76346322, 28912204]",262.639393264136345,,,,,,,,,,,,,,,,,,
387,171,172,0,"[314430368, 314430369, 314409797, 83163101, 314430365, 314430366, 314430367]",190.029026644456621,0.027488708496094,0.000000000000000,0.000000000000000,0.027488708496094,0.000000000000000,0.000000000000000,0.027488708496094,0.000000000000000,0.000000000000000,0.027488708496094,0.000000000000000,0.000000000000000,0.027488708496094,0.000000000000000,0.000000000000000,0.027488708496094,0.000000000000000,0.000000000000000
388,107,1563,0,"[217557857, 77606146, 77606147, 77606148, 142497094, 142497095, 77608966, 35355209, 19850957, 18383726, 77608974, 19850958, 79053776, 79053773, 317360825, 317360826, 77609085, 77609086]",779.499182625261710,0.240276110067628,0.098994679089374,68.663386009716035,0.240276110067628,0.098994679089374,68.663386009716035,0.240276110067628,0.098994679089374,68.663386009716035,0.240276110067628,0.098994679089374,68.663386009716035,0.240276110067628,0.098994679089374,68.663386009716035,0.240276110067628,0.098994679089374,68.663386009716035
389,107,170,0,147520413,51.112681731159711,,,,,,,,,,,,,,,,,,
390,1432,108,0,"[96598498, 96559141, 96202733, 98883184, 96598385, 4470707, 94124148, 98883188, 4470708, 301852089, 94124191]",450.836585261585299,,,,,,,,,,,,,,,,,,
391,1432,2223,0,"[94124202, 96559138, 94124135]",77.023232690621242,0.016757421492703,0.014645487813520,1.921514627026227,0.016757421492703,0.014645487813520,1.921514627026227,0.016757421492703,0.014645487813520,1.921514627026227,0.016757421492703,0.014645487813520,1.921514627026227,0.016757421492703,0.014645487813520,1.921514627026227,0.016757421492703,0.014645487813520,1.921514627026227
392,109,108,0,"[722724110, 51335025, 94087955, 191206582, 191206584, 30471451, 94087964, 94087966, 94087967]",442.558907459160423,,,,,,,,,,,,,,,,,,
393,109,110,0,"[722724109, 30605198]",74.767747810458275,0.406224250793457,0.406224250793457,1.885228513502296,0.406224250793457,0.406224250793457,1.885228513502296,0.406224250793457,0.406224250793457,1.885228513502296,0.406224250793457,0.406224250793457,1.885228513502296,0.406224250793457,0.406224250793457,1.885228513502296,0.406224250793457,0.406224250793457,1.885228513502296
394,1738,111,0,"[41882140, 609759375]",61.887597576413036,,,,,,,,,,,,,,,,,,
395,120,2028,0,"[41832786, 80305923, 306456034]",369.337919024024359,,,,,,,,,,,,,,,,,,
396,120,1799,0,44529216,659.935553205199085,0.065127372204514,0.044732084038423,58.941140003197425,0.065127372204514,0.044732084038423,58.941140003197425,0.065127372204514,0.044732084038423,58.941140003197425,0.065127372204514,0.044732084038423,58.941140003197425,0.056477781751709,0.037229462579095,58.941575185821854,0.065127372204514,0.044732084038423,58.941140003197425
397,112,113,0,"[85512385, 85512386, 35356131, 35356133, 85512396, 289494092, 29753041, 29753042, 387040988, 96600573, 586662334]",625.580366631797347,0.003168106079102,0.001503320030909,1.974035666252260,0.003168106079102,0.001503320030909,1.974035666252260,0.003168106079102,0.001503320030909,1.974035666252260,0.003168106079102,0.001503320030909,1.974035666252260,0.003168106079102,0.001503320030909,1.974035666252260,0.003168106079102,0.001503320030909,1.974035666252260
