,0,44,54,71,86,20,198
"(589, 2251)",48079.59984341593,7.3978174603174605,7.3978174603174605,7.3978174603174605,7.3978174603174605,16782.413797300276,0.0
"(1463, 130)",45934.37031155852,0.0,0.0,0.0,0.0,39586.86802768686,0.0
"(218, 206)",45477.67426483222,32606.377307997012,0.0,0.0,0.0,26990.21808203014,0.0
"(130, 1794)",42191.4633587597,0.0,0.0,0.0,0.0,28265.947121231893,0.0
"(2251, 218)",41149.918791871736,0.0,0.0,0.0,0.0,16830.37994207368,0.0
"(214, 1409)",41069.92606509617,0.0,0.0,0.0,0.0,30764.278288824786,0.0
"(127, 128)",38447.61313737636,5785.963977914396,0.0,0.0,0.0,39039.48453314936,0.0
"(540, 17)",37729.909561976776,0.0,0.0,0.0,0.0,27438.192568443454,0.0
"(1413, 126)",36593.83844762992,0.0,0.0,0.0,0.0,37878.81966534246,0.0
"(324, 1686)",34411.163494101915,0.0,0.0,0.0,0.0,0.0,0.0
"(1409, 540)",34389.27133447378,1.2361111111111112,1.2361111111111112,1.2361111111111112,0.0,25400.56752662341,0.0
"(2030, 220)",34269.92073067454,0.0,0.0,0.0,0.0,0.0,0.0
"(1777, 314)",1459.5185157162823,69206.72682328726,0.0,0.0,0.0,32656.647402108596,0.0
"(1543, 1777)",1033.2166550565487,69135.79758315862,391.1971351822828,386.0245924472399,383.204308564456,32572.44329679191,0.0
"(1039, 1038)",10431.894491128778,41368.72778198396,0.0,0.0,0.0,10851.658362458771,0.0
"(1687, 35)",19942.472953430242,38513.31582635165,104984.40729375287,100214.60084350008,2209.3003188073553,45199.728794057046,0.0
"(49, 1040)",10710.091042479156,38232.08898463651,27929.87644216101,28393.414035840604,30205.132653172655,24862.771244417516,0.0
"(1638, 1342)",566.3911615618027,36963.13950951228,103455.24436867052,98682.91783705696,0.0,14435.018912058928,0.0
"(381, 331)",9963.665200449537,32176.17292971215,28311.49998233848,29808.476887836478,0.0,27271.05393287464,0.0
"(331, 1688)",10251.527111233787,32084.902018816432,28185.904767927583,29816.33952798915,0.0,27186.77427728674,0.0
"(150, 153)",26568.62918520223,31358.089022743523,0.0,0.0,0.0,42487.59884618088,0.0
"(956, 957)",3774.3561191991093,31254.87188698849,118237.94071683615,115102.55003606748,0.0,4984.3218171142,0.0
"(957, 1256)",3120.7756073099463,31213.797601280527,118203.21076655584,115067.28494384521,0.0,4926.179374370574,0.0
"(919, 920)",1231.8911799665711,21028.143920632912,90127.37964627138,125.02559438352577,192.33631132718432,2591.1413509841104,0.0
"(918, 919)",1291.6931576763586,21009.103850367133,90097.32224828056,0.0,0.0,2592.192503802039,0.0
"(941, 918)",1875.4549430857246,20990.330893196628,90067.38263875112,96.00846081646665,0.0,2595.533508866557,0.0
"(2392, 1717)",8236.56002308507,27364.712450764335,34491.50515809937,7615.675171678212,2194.42136703159,7312.95465769767,0.0
"(1717, 2530)",1905.441319566856,24605.475639531996,33908.518018213064,30294.596349524745,2763.849636066532,1736.43309159234,0.0
"(146, 2515)",24991.121055038217,22902.168615363895,27966.9518349594,0.0,0.0,23361.997985075428,0.0
"(2210, 1717)",6262.012676559451,5823.106107744508,4991.09242791942,25951.501475560643,0.0,6520.460713775554,0.0
"(1546, 2210)",5834.431184644619,5434.088485293504,4615.695589198577,25726.077388536745,221.2909283999474,6108.217288655019,0.0
"(165, 160)",14086.024032588699,26039.708537112107,27904.225871345643,23798.65796484337,31524.098353316513,26091.288680227517,0.0
"(1827, 1794)",7619.568515978811,15087.472492567515,23246.52623852328,23153.152971245676,23973.763826815866,7799.811338028571,0.0
"(1742, 841)",24101.951429788467,8469.615639433641,18339.05042977224,18277.69086592466,19921.44223187277,24189.686617119936,0.0
"(2201, 216)",13800.11737340282,13632.728718092852,13354.086332145356,13316.484220048029,13155.07665460583,14756.346257697362,0.0
"(576, 1222)",3690.4125568816075,21618.126281673955,21285.29211940163,20568.17480320024,11563.576380185048,6226.973126318608,0.0
"(1763, 233)",3495.8751686950595,12334.297397843011,10422.03467718991,10391.407071995991,10355.426775929094,4678.313785138733,0.0
"(208, 2201)",13174.486049368841,7664.646241598194,9250.482925431843,9222.845515832876,9190.740166321288,8347.44595804241,0.0
"(209, 2201)",14759.01198854985,10029.472012535456,9183.980571276621,9157.826963452837,9007.137722680041,15476.068350155652,0.0
"(1402, 1401)",9184.279494551189,11012.029216928255,8917.010573389087,8911.010252876285,8877.226784200397,10050.825791053834,0.0
"(515, 1402)",4885.93091163244,9970.48710946121,7904.083018730055,7871.549364883882,7839.007748718158,9390.60883043291,0.0
"(2201, 209)",14313.048800261806,4131.85726743864,5072.262850903363,5057.390398569375,5040.704253117596,7056.687693834959,0.0
"(1635, 12)",15263.59233343871,0.0,0.0,0.0,0.0,46335.46669554658,0.0
"(2194, 2514)",25838.35342252406,27487.785004537236,6707.714780378044,6567.0424037083585,0.0,39467.569126361785,0.0
"(38, 43)",14667.11853815665,0.0,0.0,0.0,0.0,35265.68439731156,0.0
"(43, 42)",10137.822160368229,0.0,0.0,0.0,0.0,35208.32561083566,0.0
"(516, 814)",13080.901046702966,0.0,0.0,0.0,0.0,35203.67019405238,0.0
"(149, 150)",20183.31747939911,27322.191302208277,213.58263689570128,0.0,0.0,34437.86263039716,0.0
"(387, 386)",27459.072925155066,1361.0673010554674,1345.3712158906321,0.0,0.0,33526.31753073215,0.0
