,0,44,54,71,86,20,198
"(589, 2251)",72268.25342552048,7.6855158730158735,7.6855158730158735,7.6855158730158735,7.6855158730158735,22700.179885381356,0.0
"(218, 206)",69786.67545288074,42644.17320153458,0.0,0.0,0.0,34675.78727803026,0.0
"(1463, 130)",68379.20942739435,0.0,0.0,0.0,0.0,50752.999469365415,0.0
"(214, 1409)",67905.63896905164,0.0,0.0,0.0,0.0,46055.15126478612,0.0
"(2251, 218)",64689.51147743835,0.0,0.0,0.0,0.0,22751.717932183143,0.0
"(540, 17)",64657.69626233,0.0,0.0,0.0,0.0,42460.4761008383,0.0
"(1777, 314)",1963.3308031633303,88859.71239236074,0.0,0.0,0.0,42190.24512235183,0.0
"(1543, 1777)",1157.3631584306404,88790.84553399791,490.35359963823635,485.2291338262704,482.46507323408474,42108.15430785951,0.0
"(1039, 1038)",13141.13253219273,71979.31747547352,0.0,0.0,0.0,22997.002795111424,0.0
"(49, 1040)",13177.97858802482,67637.34907751273,37845.38456496258,38414.09452081625,41429.741187374406,39757.69463348009,0.0
"(150, 153)",47982.72398230026,54255.53052417265,0.0,0.0,0.0,70381.84145548353,0.0
"(1687, 35)",34802.39921905152,52146.53673249401,149356.29708887797,142960.66211122953,2582.175973741395,72379.51634415769,0.0
"(956, 957)",4164.036422599124,38446.10773949294,161596.01236046723,157995.44101145703,0.0,5447.674423965696,0.0
"(957, 1256)",3380.439799101055,38419.78809716783,161577.02949862482,157976.05762305798,0.0,5398.395338807509,0.0
"(1638, 1342)",620.3212636702415,50330.01414002746,147561.3057012809,141162.9490088926,0.0,14857.526714534666,0.0
"(919, 920)",1321.5433205667618,24111.162790790564,124797.25335633084,144.15162821005794,212.7334330916748,2836.642685566293,0.0
"(918, 919)",1389.530975176239,24081.48133746419,124753.86131463361,0.0,0.0,2834.565998195226,0.0
"(1717, 2530)",2395.272385722925,42792.5154146675,57026.74996599184,51170.18095857039,3680.2336730456705,2225.862944378451,0.0
"(2210, 1717)",7718.7340250027055,7274.420875104308,6072.75312781887,45624.226087437855,0.0,8033.582507300639,0.0
"(165, 160)",27008.618716139117,47655.25199034001,50313.733584708374,43825.132685895696,56537.20441830284,47606.18831202012,0.0
"(1827, 1794)",8268.638822532854,17266.67766333903,27250.01397313619,27156.434292718735,27923.634107081572,8392.110959059204,0.0
"(1742, 841)",31606.107045646324,9986.562351805922,22092.186828897855,22031.535461728636,23621.919649358362,32604.11609563444,0.0
"(2201, 216)",21206.913268533197,16216.326548227686,15940.605757518753,15902.921700976964,15742.072691538511,20834.50519503968,0.0
"(576, 1222)",3763.2365605045566,25856.82513313113,25488.36028098006,24732.05924883829,13683.917067391772,6447.249031415828,0.0
"(2194, 2514)",43676.89048829405,45987.089461811796,7741.57819408441,7594.2000630995235,0.0,63248.6867666998,0.0
"(281, 280)",46250.324975119496,0.0,0.0,0.0,0.0,60929.54141295323,0.0
"(1635, 12)",25703.428021820877,0.0,0.0,0.0,0.0,58872.924778223576,0.0
"(149, 150)",38271.5747459668,48144.73866229667,220.66539060032983,0.0,0.0,58506.83626038992,0.0
