,0,44,54,71,86,20,198
"(589, 2251)",72268.25342552048,7.6855158730158735,7.6855158730158735,7.6855158730158735,7.6855158730158735,21732.86414275753,0.0
"(218, 206)",69786.67545288074,42691.41133902004,0.0,0.0,0.0,33710.07534944025,0.0
"(1463, 130)",68379.20942739435,0.0,0.0,0.0,0.0,50185.31042911475,0.0
"(214, 1409)",67905.63896905164,0.0,0.0,0.0,0.0,45726.695254525104,0.0
"(2251, 218)",64689.51147743835,0.0,0.0,0.0,0.0,21784.402189559,0.0
"(540, 17)",64657.69626233,0.0,0.0,0.0,0.0,42125.22041976179,0.0
"(130, 1794)",63974.76491120148,0.0,0.0,0.0,0.0,1234.56,0.0
"(127, 128)",61721.494572634874,6753.419173914822,0.0,0.0,0.0,50252.52730027716,0.0
"(1413, 126)",60359.46982407887,0.0,0.0,0.0,0.0,49059.172798331405,0.0
"(1409, 540)",60333.27238478059,1.3055555555555556,1.3055555555555556,1.3055555555555556,0.0,39569.51447769719,0.0
"(18, 1977)",57720.015715734226,0.0,0.0,0.0,0.0,39763.822603027606,0.0
"(1762, 1851)",55364.38773257981,0.0,0.0,0.0,0.0,0.0,0.0
"(1777, 314)",1963.3308031633303,88958.24185762671,0.0,0.0,0.0,42363.70177415382,0.0
"(1543, 1777)",1157.3631584306404,88889.37499926426,490.35359963823635,485.2291338262704,482.46507323408474,42281.61095966101,0.0
"(1039, 1038)",13141.13253219273,67447.455287696,0.0,0.0,0.0,23057.291539006183,0.0
"(49, 1040)",13177.97858802482,66095.35410591184,37703.71900649816,37963.01455593,41478.28024858296,39846.44619135135,0.0
"(150, 153)",47982.72398230026,54074.87076075577,0.0,0.0,0.0,70193.65240895857,0.0
"(1687, 35)",34802.39921905152,51986.53604327735,149119.52590246714,142661.68986930253,2582.175973741395,72418.63121582591,0.0
"(1636, 159)",19764.29905422397,51679.24770973165,1718.1812606005517,1705.8059400877332,1672.2482960365257,23199.137155273194,0.0
"(1638, 1342)",620.3212636702415,50170.01345081005,147324.53451487335,140863.97676696558,0.0,15041.641759994447,0.0
"(149, 150)",38271.5747459668,47956.52166444758,220.44912075905995,0.0,0.0,58363.04458271111,0.0
"(165, 160)",27008.618716139117,46850.36255774003,50053.840109605546,43242.212786407326,55666.8894570042,47602.660443310604,0.0
"(381, 331)",10724.2961251017,46509.87650575237,38641.86897356421,40062.50637554429,0.0,28608.98663157862,0.0
"(331, 1688)",10589.261655592827,46397.95396263277,38478.6645113831,40065.44836795058,0.0,28516.80731756952,0.0
"(956, 957)",4164.036422599124,38373.808179428655,161555.75776143104,158024.66816092603,0.0,5483.65121017627,0.0
"(957, 1256)",3380.439799101055,38348.51110382263,161537.17370911254,158005.42121941352,0.0,5434.475866514676,0.0
"(919, 920)",1321.5433205667618,24039.431222516534,124685.04352017339,145.18604674720967,212.73343309167478,2870.7001431626018,0.0
"(918, 919)",1389.530975176239,24005.796042165275,124638.72053075542,0.0,0.0,2868.392699212586,0.0
"(941, 918)",2069.963254847235,23975.860682588987,124595.09862126967,101.55606087266062,0.0,2869.5905501120246,0.0
"(2392, 1717)",10397.96039840446,46395.933333836554,57823.67338986771,8984.186309934714,2856.7591712230733,9406.605504828598,0.0
"(1717, 2530)",2395.272385722925,41956.436681090825,56764.01962809849,9990.377622578384,3680.2336730456705,2171.71771952569,0.0
"(146, 2515)",44635.13252963309,42061.12240266327,50143.228714998586,0.0,0.0,43452.266868056555,0.0
"(1827, 1794)",8268.638822532854,17394.244260691623,27405.706003735955,27189.44085851603,27827.217983765793,45574.24613063412,0.0
"(576, 1222)",3763.2365605045566,25856.82513313113,25488.482075851858,24566.995146274276,13674.429887904571,6460.378773845345,0.0
"(1742, 841)",31606.107045646324,10011.579981133265,22112.032751112827,22042.487801831296,23636.95252324512,32183.573008300213,0.0
"(2201, 216)",21206.913268533197,16216.326548227686,15942.39742418542,15902.921700976964,15742.072691538511,20765.749137181683,0.0
"(1763, 233)",4444.973038460471,14623.708731654044,12515.410925537164,12484.674698548366,12448.936374294843,6284.1811297888935,0.0
"(208, 2201)",20231.663235625405,9399.759031852487,10993.698422581447,10966.444559991074,10935.780490887126,12172.939155697604,0.0
"(209, 2201)",21981.453335612918,11707.39452076709,10861.177831170013,10833.25734300431,10681.162849474742,21252.006150438596,0.0
"(1402, 1401)",10624.051980515638,12755.151378039835,10654.150097810547,10648.868260203666,10614.467499097927,11939.932293043496,0.0
"(515, 1402)",6615.364288376897,11593.739300740139,9522.803321183254,9488.442210072239,9455.343645646406,11210.4908612801,0.0
"(2201, 209)",21230.30460373445,4994.889567697147,5939.0824781566,5924.486201036287,5907.225443898118,10366.033625872333,0.0
"(2194, 2514)",43676.89048829405,45729.65695859367,7727.065583431173,7379.044982834068,0.0,63092.93121539466,0.0
"(281, 280)",46250.324975119496,0.0,0.0,0.0,0.0,60961.82466219678,0.0
"(1635, 12)",25703.428021820877,0.0,0.0,0.0,0.0,58518.49184176012,0.0
"(35, 36)",28780.54140514553,958.7322627836592,949.5812211169939,946.829618552891,942.724536135309,56750.069989482676,0.0
"(2514, 149)",36569.31518263436,40356.298453439886,328.5227950895487,169.2727738420864,1.5277777777777777,56479.170806956434,0.0
"(38, 43)",21706.90813746458,0.0,0.0,0.0,0.0,54242.46034326527,0.0
"(43, 42)",16786.848489525022,0.0,0.0,0.0,0.0,54167.134368619256,0.0
"(516, 814)",23252.78678161565,0.0,0.0,0.0,0.0,51986.07903567295,0.0
"(1448, 588)",4733.132762024632,0.0,0.0,0.0,0.0,51351.00470438562,0.0
