,0,44,54,71,86,20,198
"(589, 2251)",72268.25342552048,7.6855158730158735,7.6855158730158735,7.6855158730158735,7.6855158730158735,22700.179885381356,0.0
"(218, 206)",69786.67545288074,42644.17320153458,0.0,0.0,0.0,34675.78727803026,0.0
"(1463, 130)",68379.20942739435,0.0,0.0,0.0,0.0,50752.999469365415,0.0
"(214, 1409)",67905.63896905164,0.0,0.0,0.0,0.0,46055.15126478612,0.0
"(2251, 218)",64689.51147743835,0.0,0.0,0.0,0.0,22751.717932183143,0.0
"(540, 17)",64657.69626233,0.0,0.0,0.0,0.0,42460.4761008383,0.0
"(130, 1794)",63974.76491120148,0.0,0.0,0.0,0.0,37546.854685228056,0.0
"(127, 128)",61721.494572634874,6753.419173914822,0.0,0.0,0.0,50720.51891147387,0.0
"(1413, 126)",60359.46982407887,0.0,0.0,0.0,0.0,49601.68764185155,0.0
"(1409, 540)",60333.27238478059,1.3055555555555556,1.3055555555555556,1.3055555555555556,0.0,39904.60274806184,0.0
"(18, 1977)",57720.015715734226,0.0,0.0,0.0,0.0,41085.9399690763,0.0
"(1762, 1851)",55364.38773257981,0.0,0.0,0.0,0.0,0.0,0.0
"(1777, 314)",1963.3308031633303,88859.71239236074,0.0,0.0,0.0,42190.24512235183,0.0
"(1543, 1777)",1157.3631584306404,88790.84553399791,490.35359963823635,485.2291338262704,482.46507323408474,42108.15430785951,0.0
"(1039, 1038)",13141.13253219273,71979.31747547352,0.0,0.0,0.0,22997.002795111424,0.0
"(49, 1040)",13177.97858802482,67637.34907751273,37845.38456496258,38414.09452081625,41429.741187374406,39757.69463348009,0.0
"(150, 153)",47982.72398230026,54255.53052417265,0.0,0.0,0.0,70381.84145548353,0.0
"(1687, 35)",34802.39921905152,52146.53673249401,149356.29708887797,142960.66211122953,2582.175973741395,72379.51634415769,0.0
"(1636, 159)",19764.29905422397,51859.82413981519,1718.1812606005517,1705.8059400877332,1672.2482960365262,23199.137155273194,0.0
"(1638, 1342)",620.3212636702415,50330.01414002746,147561.3057012809,141162.9490088926,0.0,14857.526714534666,0.0
"(149, 150)",38271.5747459668,48144.73866229667,220.66539060032983,0.0,0.0,58506.83626038992,0.0
"(165, 160)",27008.618716139117,47655.25199034001,50313.733584708374,43825.132685895696,56537.20441830284,47606.18831202012,0.0
"(2392, 1717)",10397.96039840446,47222.894385788895,58098.16921921407,9199.12557823443,2856.7591712230733,9474.107422294637,0.0
"(381, 331)",10724.2961251017,47039.3988918411,38905.02175670839,40557.26260366091,0.0,28998.630993366336,0.0
"(956, 957)",4164.036422599124,38446.10773949294,161596.01236046723,157995.44101145703,0.0,5447.674423965696,0.0
"(957, 1256)",3380.439799101055,38419.78809716783,161577.02949862482,157976.05762305798,0.0,5398.395338807509,0.0
"(919, 920)",1321.5433205667618,24111.162790790564,124797.25335633084,144.15162821005794,212.7334330916748,2836.642685566293,0.0
"(918, 919)",1389.530975176239,24081.48133746419,124753.86131463361,0.0,0.0,2834.565998195226,0.0
"(941, 918)",2069.963254847235,24052.139169851926,124710.587061398,101.78843266753242,0.0,2835.960463678,0.0
"(1717, 2530)",2395.272385722925,42792.5154146675,57026.74996599184,51170.18095857039,3680.2336730456705,2225.862944378451,0.0
"(146, 2515)",44635.13252963309,42873.52740302794,50403.42820353264,0.0,0.0,43458.43406304642,0.0
"(2210, 1717)",7718.7340250027055,7274.420875104308,6072.75312781887,45624.226087437855,0.0,8033.582507300639,0.0
"(1546, 2210)",7160.11631513917,6754.93141831078,5567.1114846700175,45336.36734555759,295.2908482717439,7490.383661978992,0.0
"(331, 1688)",10589.261655592827,46927.46940427706,38741.81729452723,40560.20459606804,0.0,28906.443346024083,0.0
"(1827, 1794)",8268.638822532854,17266.67766333903,27250.01397313619,27156.434292718735,27923.634107081572,8392.110959059204,0.0
"(1742, 841)",31606.107045646324,9986.562351805922,22092.186828897855,22031.535461728636,23621.919649358362,32604.11609563444,0.0
"(2201, 216)",21206.913268533197,16216.326548227686,15940.605757518753,15902.921700976964,15742.072691538511,20834.50519503968,0.0
"(576, 1222)",3763.2365605045566,25856.82513313113,25488.36028098006,24732.05924883829,13683.917067391772,6447.249031415828,0.0
"(1763, 233)",4444.973038460471,14623.770056440359,12515.410925537164,12484.674698548366,12448.93637429484,6160.691022602137,0.0
"(208, 2201)",20231.663235625405,9415.321049028686,10995.90675591478,10968.479282213297,10936.719994092267,12382.57470171847,0.0
"(209, 2201)",21981.453335612918,11704.680177818398,10859.386164503345,10833.25734300431,10683.199307808078,21325.192527283012,0.0
"(1402, 1401)",10624.051980515638,12742.547694196961,10654.150097810547,10649.041871314777,10615.73632922614,11940.177332726036,0.0
"(515, 1402)",6615.364288376897,11581.73283911949,9522.803321183254,9491.03248785002,9459.029142441286,11210.813281915021,0.0
"(2201, 209)",21230.30460373445,5004.558823121207,5939.0824781566,5924.486201036287,5908.166683214359,10576.004641978649,0.0
"(2194, 2514)",43676.89048829405,45987.089461811796,7741.57819408441,7594.2000630995235,0.0,63248.6867666998,0.0
"(281, 280)",46250.324975119496,0.0,0.0,0.0,0.0,60929.54141295323,0.0
"(1635, 12)",25703.428021820877,0.0,0.0,0.0,0.0,58872.924778223576,0.0
"(35, 36)",28780.54140514553,958.7322627836592,949.5812211169939,946.829618552891,942.724536135309,56894.69391512453,0.0
"(2514, 149)",36569.31518263436,40599.62083761043,328.77378715304076,169.2936071754197,1.5277777777777777,56622.23919403686,0.0
"(38, 43)",21706.90813746458,0.0,0.0,0.0,0.0,54598.667336474304,0.0
"(43, 42)",16786.848489525022,0.0,0.0,0.0,0.0,54523.34136182809,0.0
"(2466, 2472)",32554.8018800381,0.0,0.0,0.0,0.0,52471.286765280835,0.0
"(516, 814)",23252.78678161565,0.0,0.0,0.0,0.0,51822.405197066604,0.0
