u,v,key,weighted_centrality
1648,2503,0,695.8333385783463
165,160,0,27008.618716139117
1756,1844,0,25482.727235667084
1756,167,0,24234.529338712084
2194,2514,0,43676.89048829405
1844,1854,0,5705.782131202135
1844,1918,0,20651.494343914525
1844,2198,0,19113.417841308143
167,2198,0,27575.793312660713
167,1973,0,31425.574735976763
167,181,0,16648.595890876943
2514,148,0,7274.976899651735
2514,149,0,36569.31518263436
2198,166,0,46806.523256732435
1973,2034,0,7273.920158250668
1973,222,0,27730.60744719183
1973,167,0,30948.811294957788
181,888,0,
181,167,0,20349.311203095673
181,1712,0,15280.235550971885
2034,1973,0,7128.269966096919
2034,284,0,6334.094953767708
222,1973,0,27324.89686938652
222,221,0,28533.95285956129
222,1808,0,1938.5589036164156
1712,1748,0,6793.421974462436
1712,181,0,18863.638760444213
1712,2265,0,14626.38014928502
169,1861,0,22382.8407852452
169,295,0,25171.864929636296
169,298,0,
1852,292,0,1160.4983760683774
1852,289,0,14912.94194552633
1852,1861,0,14607.917735120704
295,296,0,12245.650283736071
295,169,0,22207.402000141876
295,299,0,12937.235650530072
296,299,0,10122.380575241199
296,297,0,24892.058918955463
296,295,0,8227.181334740979
299,296,0,12607.97767879476
299,295,0,14034.841486526499
299,256,0,12306.436662299935
299,1968,0,10869.514075609322
1340,641,0,1642.048090765922
1340,839,0,1718.7728588309276
1340,172,0,951.4759104199937
776,190,0,3097.065524957942
776,775,0,216.28566774342804
776,172,0,335.2400704187336
641,695,0,1503.674738497278
641,1340,0,1290.8430054320352
839,1340,0,1826.6560225481094
839,2383,0,1745.44634136273
190,1776,0,37460.02438775975
775,1415,0,1239.727985549824
775,2339,0,736.8301055235331
775,776,0,489.7546565979479
695,641,0,1277.5962885378108
695,1566,0,2215.6445601307405
174,1807,0,2165.863243677454
174,175,0,2029.8583796738844
174,1452,0,1742.8994532970746
1807,1449,0,2062.734238701348
1807,174,0,1037.8534993583219
175,2035,0,5193.064934592251
175,174,0,3131.4345762740695
175,1454,0,2052.702785640608
1452,174,0,1866.7778454047982
1452,1236,0,1241.1419566445727
1449,705,0,1958.1816216488246
1449,1807,0,1032.169338771009
2035,2024,0,5640.587593489694
1454,175,0,5178.3124934064945
1454,2005,0,2153.7734326374907
1454,2037,0,1838.8676768426835
1236,1452,0,1462.4651931410892
1236,1496,0,3200.569652376658
1236,1501,0,1732.577155606847
2024,2006,0,2439.255128004223
2024,2017,0,3223.387570919405
2005,2043,0,10165.559046658886
2037,1454,0,1890.6276241074388
2037,230,0,1597.1103311399845
184,179,0,4154.518528319687
184,2569,0,1430.6137921065858
184,182,0,4505.47046507143
2569,176,0,1305.4871567321634
182,185,0,3277.378324202758
182,246,0,1298.9848697849266
2298,2421,0,4668.585983179023
2298,888,0,3621.333713256461
2298,2265,0,2588.7413618021887
1748,1747,0,8521.668382698746
1748,2409,0,8150.75795416012
1748,228,0,3578.8608014860706
2265,2264,0,9714.691583772843
2265,1712,0,12690.115329144817
2265,2298,0,3016.9549765296706
185,246,0,2673.401275126085
185,187,0,5584.057771182163
185,183,0,2288.376913811332
246,258,0,3907.807302852044
246,185,0,4270.887950095443
187,189,0,1320.997726380029
187,188,0,4333.952773718626
183,184,0,6061.07005141747
258,246,0,4135.416379120214
258,247,0,4196.767621424309
189,217,0,3110.312108296073
188,1765,0,3462.3228407379
188,186,0,6557.584636678788
188,189,0,1718.4216529997684
186,183,0,3701.8004086897963
186,185,0,2926.676956905265
217,209,0,1058.5427150033943
217,1764,0,2867.449842811434
217,249,0,1547.3589666461085
1765,236,0,4882.605012763159
236,1763,0,4327.9583779640425
236,188,0,5744.530499162851
209,1493,0,24104.80299229327
209,294,0,6858.737762837001
209,217,0,1017.5418490873751
209,2201,0,21981.453335612918
1764,1765,0,1349.3894431090496
1764,188,0,1588.9531286188476
249,250,0,1210.49783735464
249,217,0,1270.168664974722
1776,300,0,37532.310884981205
316,318,0,
316,317,0,4498.966543645551
193,1460,0,37904.41577780586
318,193,0,13665.954742564161
318,317,0,5384.450797810477
318,319,0,5695.038992571276
317,318,0,15805.792208063922
317,1889,0,7727.938753362929
1460,1459,0,9043.013193056
1460,1461,0,28872.293390205745
192,320,0,8983.514682108524
192,2307,0,28918.929461631767
320,319,0,8863.21577589029
320,2307,0,5322.092279873034
320,1415,0,5521.04020865751
2307,190,0,34264.47097821813
319,318,0,8916.203088163174
319,320,0,5665.500917015605
1415,320,0,5033.883428579365
1415,775,0,1371.5539364430833
1415,642,0,3915.3193299937657
1461,211,0,5782.790938810511
1461,577,0,23100.393256855317
194,198,0,1533.2147851695747
194,195,0,1347.155821560328
198,199,0,1260.3181908937715
198,194,0,1109.2377006901643
195,194,0,1799.8293815821369
195,196,0,1589.9476603791707
199,196,0,
199,197,0,1000.8112142919463
199,198,0,865.0375819567621
196,199,0,
196,195,0,2071.317695943406
196,1453,0,886.9981532890368
196,200,0,1045.2700160950108
1453,1902,0,1084.6110768238425
1453,196,0,1648.3914714857535
200,203,0,759.4338050838023
200,201,0,1855.7205129674062
200,196,0,793.9432090050491
197,199,0,634.2270808973587
197,1956,0,1404.3123689096692
197,1828,0,504.99834767733904
1902,1900,0,2119.4075604871246
1902,1899,0,1194.1531209599502
1902,1453,0,1874.7008705629278
203,2540,0,796.0060984113894
203,200,0,874.7368739757005
201,200,0,1406.2121003261489
201,202,0,1901.4304867354683
1956,1523,0,1878.242549309334
1956,197,0,966.5794203957892
1828,197,0,527.3798112144277
1828,1489,0,474.92194652538575
1523,2221,0,8982.703181460394
1523,1521,0,8582.633121594858
1523,1956,0,1391.7422492132
1489,1955,0,21743.90194616658
1489,2313,0,21296.10368411079
1489,1828,0,416.76095123453734
2540,203,0,828.4306306438642
2540,1911,0,1406.9813976219757
202,355,0,3802.7709215243412
202,254,0,4920.963753067604
202,201,0,1369.04353743479
355,1940,0,6120.049159646632
355,202,0,2982.367000658246
355,1451,0,1306.512965886545
254,202,0,5275.183219611906
254,488,0,22085.122003666238
254,204,0,27390.000816993397
1940,1941,0,5661.782109276189
1940,355,0,2143.81891272376
1451,1482,0,3498.813411877231
488,548,0,25549.77476747754
488,1450,0,25863.019294157366
488,1692,0,943.6124260355027
204,254,0,26357.230923971852
204,243,0,23520.675712227236
204,231,0,9909.010533988132
1911,2540,0,1356.5273931950228
1911,253,0,2026.673961789821
243,245,0,29262.521073116666
231,204,0,23130.11838921302
231,232,0,5209.753633818548
231,2029,0,8260.184720278132
245,242,0,4408.813232482064
245,1951,0,24756.262996248377
232,235,0,4725.698320504449
232,231,0,4574.893521739982
1411,1410,0,1158.1343480712414
1411,248,0,1592.4023469958458
219,1413,0,4887.261243303955
219,212,0,10757.980262964795
1414,248,0,4954.606902685368
1414,247,0,4585.479643368371
206,1465,0,69871.45619433829
206,210,0,
1465,210,0,70527.94573518819
1465,1466,0,2621.097808009826
210,207,0,70612.72647664396
1466,1465,0,3192.806607404059
1466,1468,0,2550.9640330321954
1466,1462,0,9927.344917027025
207,211,0,61490.79260735931
207,2124,0,9141.603670421855
211,213,0,67293.25334729468
2124,577,0,18237.947771287643
213,518,0,11482.015246585355
213,214,0,55822.128906157275
577,578,0,41358.01082929087
208,1516,0,12248.587158805694
208,2201,0,20231.663235625405
208,1511,0,7331.6201650519015
208,2220,0,9472.140727746902
1516,1517,0,1795.812152104409
1516,492,0,27498.6025176003
1516,208,0,11320.37681006532
1516,2291,0,16042.554841586809
2201,216,0,21206.913268533197
2201,2327,0,4153.179247100883
2201,209,0,21230.30460373445
1511,519,0,4928.115218650416
1511,1512,0,2397.666369720953
1511,208,0,6912.282029144529
2220,2221,0,9138.538994778008
2220,208,0,9746.904476325546
1517,1516,0,1930.2777128508496
1517,1518,0,1236.8454737664347
492,625,0,905.0819239277835
492,845,0,27881.388650749363
492,1516,0,25625.35458582701
492,2065,0,4917.588195967346
2291,1516,0,16772.584405046226
2291,1520,0,15672.470641881388
216,208,0,21255.68062011551
2327,2201,0,4328.513196546051
2327,2426,0,3714.5763808903234
519,1914,0,4572.461604576612
519,1511,0,4444.841307305359
1512,1513,0,398.91808181606063
1512,1514,0,1580.4492411387616
1512,1511,0,2412.8347935764286
2221,2220,0,9364.535391774503
2221,1523,0,8805.474136046096
294,649,0,5451.743206616772
294,209,0,5346.470154789003
294,2233,0,1085.3110431031353
215,18,0,7612.161481627724
215,584,0,18708.262942305762
2151,1416,0,742.0465626191252
2151,1493,0,1590.973879062105
649,650,0,1288.671474358974
649,2200,0,4026.50542785111
649,294,0,4020.266300493834
2233,294,0,1026.0380131510683
2233,2324,0,309.8949319471374
518,813,0,21390.284696687704
214,1409,0,67905.63896905164
813,129,0,11465.215241405915
813,812,0,9935.960260738117
1409,1699,0,7586.833475945234
1409,540,0,60333.27238478059
1699,1104,0,3444.0143388722972
1699,539,0,4157.286028759847
540,17,0,64657.69626233
250,249,0,954.8252076559053
250,251,0,1334.4790986178919
218,206,0,69786.67545288074
220,212,0,11291.85692653549
220,125,0,43802.24503126273
221,222,0,29478.109004666363
221,287,0,30986.97791825044
287,1883,0,11815.050126286134
287,221,0,29243.096621273904
287,1527,0,20530.67585639319
1808,222,0,514.0948517628204
1808,285,0,8342.284762563504
1808,284,0,14129.084431047095
1883,286,0,13369.707052467336
1883,287,0,13928.641706392376
1527,287,0,16652.629909394218
1527,1528,0,1303.562392398433
1527,1884,0,20150.717692334085
285,1808,0,12249.295111493384
285,221,0,2667.4643721662783
285,286,0,10360.227987766042
284,283,0,7284.498530899788
284,1810,0,11741.971848338264
284,1808,0,8723.012701321935
284,2034,0,6113.847432671388
223,227,0,8484.938294641473
223,1647,0,5883.38673543657
223,228,0,1977.5055226824477
227,1853,0,5457.1608890537655
227,1855,0,11724.701578698872
1647,1846,0,6489.8290781617325
1647,1720,0,16645.903236861173
1647,223,0,4025.169500660227
228,1748,0,2187.898315018318
228,223,0,8952.1516125365
228,1881,0,14734.212003295539
1853,1843,0,19857.126260723282
1853,1873,0,14722.95064262135
1855,228,0,20327.20507794524
1855,1854,0,13063.034546606998
1846,1647,0,11555.521264827248
1846,227,0,8706.233644375316
1846,255,0,14560.024800065217
1720,1532,0,13816.263602398341
1720,304,0,11135.23351382397
1881,225,0,16280.916646500815
224,1880,0,12145.632551569957
1880,224,0,44.79289940828402
1880,226,0,11307.891039914246
226,1647,0,10514.942427666732
225,224,0,12893.788264409159
225,223,0,3377.818910827743
1843,1853,0,12621.869350902554
1843,1810,0,6275.662955954038
1843,1507,0,25246.390478693607
1873,1853,0,16426.449334446534
1873,255,0,15342.187886856938
1854,2196,0,10064.96909738476
1854,1844,0,8694.538109160263
1747,1712,0,12583.437917301695
2409,1748,0,5294.695699875235
2409,1881,0,1556.014114469345
2409,2197,0,6679.821907624965
229,2302,0,863.5581813360449
229,2562,0,890.1892896507651
2302,229,0,1013.9035668705376
2302,1458,0,1353.275806817119
2302,2517,0,1350.0430862102087
2562,2568,0,765.6111071055687
2562,229,0,758.637077308089
1458,237,0,1362.2763641664187
1458,2302,0,1622.1061315714808
2517,2518,0,813.5434916086001
2517,2486,0,1062.9647334655367
2517,2302,0,1250.3513201821577
2568,2562,0,652.8520679546899
2568,2563,0,640.1690192349145
230,2440,0,105.39351170630175
230,2177,0,1596.176390682441
230,2037,0,1626.81517297096
2440,230,0,123.33030125511745
2440,2518,0,518.4617127153911
2177,230,0,1589.4058916670263
2177,2176,0,1554.1086516200326
2518,2440,0,611.2547218820051
2518,2517,0,709.7145856939659
2518,241,0,1450.5429620373427
235,234,0,4302.853896260362
235,232,0,4165.694428043565
234,235,0,3817.706223417231
234,257,0,4534.011039852101
233,2413,0,4558.2009533422715
233,237,0,1704.4299110605978
233,1763,0,5156.240720654541
2413,233,0,5594.6784798663975
2413,2412,0,4792.246346200821
237,1458,0,1649.8998621125913
237,233,0,1398.0132399226036
1763,233,0,4444.973038460471
1763,236,0,5114.55496226092
2412,257,0,5085.128768002694
2412,2413,0,5753.394970622162
257,234,0,3973.5344649061235
257,2412,0,5970.948490321228
257,2073,0,1931.7301734382827
2073,752,0,2369.117005784372
2073,257,0,2181.7444187076912
238,241,0,5026.612158093644
238,242,0,5311.041938210887
241,238,0,5346.050560410215
241,240,0,4934.41781348684
241,2518,0,1514.363284907155
242,238,0,5089.048380283105
242,705,0,2595.5265280645267
242,1951,0,5661.284563784096
240,244,0,29169.318582781238
705,1482,0,1806.5458483502366
705,242,0,3723.4491458277225
705,1449,0,1025.0615661072925
1951,2042,0,30320.1027156425
244,231,0,22191.00890719936
244,2029,0,6903.4534559671065
1482,355,0,4528.541786921886
1482,1913,0,2527.5706519896476
1482,705,0,2098.7932549609204
2042,2036,0,3550.3887660228725
2042,139,0,26672.269105231844
247,258,0,4353.483968776299
247,1414,0,4499.656024932605
251,2424,0,1452.6745616107648
251,250,0,1100.3241408917809
2424,2425,0,1991.188335806322
2424,251,0,1240.0372758573083
2425,2424,0,1800.0687220255131
2425,2380,0,2595.1596420531755
252,2373,0,5018.5433150543595
252,253,0,4862.215064429041
2373,252,0,4304.910278039017
2373,1910,0,4540.882620879274
1910,1909,0,4058.1566741787938
1910,2373,0,3744.3710472045736
1934,253,0,3756.706661324817
1934,752,0,8817.057169804733
1934,1762,0,6198.951706349236
752,2483,0,2221.415530058178
752,2030,0,8691.749237920796
752,1934,0,6634.8866338522585
752,2073,0,2693.9874706720025
548,1694,0,21108.939761202597
548,488,0,25616.25179095927
548,2312,0,5730.367724044638
1450,1451,0,2258.5029409692875
1450,254,0,23538.31385820935
1692,488,0,4721.235188022472
1692,1941,0,1351.3821096324461
255,1846,0,14127.015501742844
255,1531,0,15195.93662946445
255,270,0,14354.487013518203
255,1873,0,16971.089249739187
1531,283,0,6416.054625338542
1531,270,0,6691.475543834406
1531,1530,0,15478.3790570759
1531,255,0,13043.44295208355
270,271,0,18945.511975395635
270,1531,0,5476.880688753648
270,255,0,17628.275426516146
283,1750,0,2517.3762206237584
283,1531,0,5264.401506049632
283,1538,0,4819.589024857322
283,284,0,6553.150413284575
1530,1531,0,15617.536025122148
1530,291,0,17913.504871794004
1530,1750,0,5561.718830088195
271,1650,0,16985.09362375188
271,2531,0,8448.682143350108
271,270,0,21797.654145560464
271,1795,0,1582.3904317904314
256,299,0,12995.435185401031
256,288,0,22261.628683384537
256,302,0,25954.93173528376
256,291,0,21090.16192613145
288,1528,0,30227.20488616137
288,289,0,9106.67153760572
288,256,0,15499.257221461456
302,256,0,30962.119875306442
302,1529,0,12187.136448731526
302,821,0,18500.39318025276
291,1666,0,3366.9817728274706
291,1530,0,20267.339175578178
291,1671,0,23493.197631297622
1968,289,0,10183.524709542515
1968,299,0,13544.276449868568
1528,1811,0,4695.150799200807
1528,288,0,22679.934605263494
1528,286,0,28067.114711215672
289,288,0,9870.997286666632
289,1968,0,12638.84504161174
289,1852,0,14814.793844076983
289,1884,0,18064.56631807157
289,290,0,9245.987272868431
1529,1707,0,5433.007034278234
1529,1612,0,30686.364429163532
1529,297,0,8934.420204812168
1529,302,0,15273.338912616771
821,1329,0,930.1175158175189
821,302,0,20388.21621143679
821,1331,0,18087.730495021777
1666,1811,0,4009.3522715971912
1671,256,0,23513.770701213893
259,383,0,2888.2696947284376
259,266,0,697.6651250001281
259,1634,0,10.416666666666668
383,259,0,274.4301663141638
383,262,0,3292.2982691349202
266,259,0,237.79193712741517
266,267,0,198.26132792860795
266,386,0,6230.875768250529
1634,1252,0,850.6794461880573
1634,259,0,3001.9302233714016
1634,387,0,3372.0086286111723
262,1487,0,4501.732306081719
262,2238,0,1424.7106162015757
262,383,0,589.3353162081299
267,266,0,5880.140483793875
267,2047,0,1898.926466099132
386,2476,0,35737.072081279315
1252,410,0,821.9227593871556
1252,1634,0,3357.9683705956163
387,386,0,29417.07288850969
260,1487,0,1343.272053129625
260,261,0,28389.425251415174
1487,261,0,4805.081650113666
1487,262,0,1122.1218686799998
261,321,0,33276.70606111902
321,1252,0,3244.8458575457953
321,390,0,30114.059363151744
390,1568,0,13563.354225119963
390,1862,0,16632.90429760508
2238,262,0,2019.1589410943827
2238,384,0,942.7954531171428
384,2238,0,1448.120353497338
384,264,0,1112.609160309918
263,2047,0,1661.5185200269864
263,264,0,1613.315861568939
263,1845,0,535.5818297511325
2047,263,0,1810.3497223567833
2047,267,0,1839.2186882819242
264,384,0,1528.8106361775278
264,263,0,1286.2378102139407
1845,263,0,624.7052542637208
265,267,0,5652.463509170203
265,260,0,29650.498144964196
2476,322,0,17409.553844472346
2476,2199,0,18297.0873201391
268,1821,0,1173.9790867696631
268,2128,0,433.3060242689918
268,2279,0,1244.1714683539592
1821,268,0,998.9339961923516
1821,1829,0,960.190339924774
2128,774,0,492.92016319379326
2128,268,0,652.8955552810618
2279,268,0,1227.4588658641644
2279,2208,0,1330.64523125715
1829,545,0,1085.3698906028533
1829,1821,0,812.9770872924198
774,2128,0,740.3415321508368
774,2093,0,623.8540879175239
2208,2279,0,1341.7644667123457
2208,2280,0,1448.511247646237
269,1102,0,2071.4088508101445
1102,1740,0,1586.1992721330955
1102,269,0,1929.6227802018334
1102,1739,0,2520.8267628205344
1740,1102,0,1557.7659645909634
1740,1739,0,13177.445976755254
1740,304,0,10095.528089259653
1739,1102,0,2265.687929146034
1739,1759,0,16131.024613049382
1739,1740,0,8897.81620118846
1650,271,0,27544.795804749898
1650,1754,0,12798.38786184239
1650,301,0,8644.659669297145
2531,271,0,1186.693797548612
2531,304,0,6469.039733554057
1795,1759,0,12081.843541373153
1795,306,0,21821.554795543914
1795,271,0,995.0326961500057
1754,1650,0,19510.924895711978
1754,2166,0,2103.39538655788
1754,1993,0,17035.177092341997
301,1760,0,6642.298831174449
301,2092,0,4831.005673496704
301,1650,0,12458.66217147212
304,1846,0,14997.883741610309
304,1720,0,9098.542491608856
304,1740,0,14204.938486675495
1759,1795,0,17041.970362439115
1759,1739,0,10619.165168928452
1759,1869,0,1929.6227802018327
306,307,0,21963.340866152583
272,2123,0,1562.2173917031716
272,1178,0,18841.183845096875
2123,392,0,4984.004997544066
2123,1972,0,1741.04978417825
2123,2117,0,1842.8719009182892
1178,392,0,21663.545349396358
392,1204,0,26683.338308059923
1972,401,0,3026.971105342534
1972,2123,0,5307.919044176336
1972,395,0,2920.81532807134
2117,2123,0,1712.0499789241383
2117,2242,0,1669.5678321963412
273,409,0,8783.217554299448
273,1633,0,21735.197492759555
409,403,0,11382.747053758501
409,1154,0,2481.9742194243277
1633,1176,0,1396.1178267479436
1633,272,0,20417.66096896117
403,402,0,1494.437106895717
403,409,0,1330.933964554991
403,404,0,4094.373362295125
403,1488,0,9227.798579782702
1154,1155,0,2112.127370871731
1154,426,0,344.8332365887095
1154,409,0,3671.9884513788616
1176,411,0,4095.0131694533948
274,397,0,26072.228885770102
397,273,0,30439.833744109474
275,274,0,14312.933196026454
275,431,0,15491.025577421331
275,1122,0,7671.779190315638
275,486,0,24272.544416055393
431,275,0,15064.293757950205
431,1179,0,447.40793474687695
431,432,0,13620.621166226816
431,430,0,21.459072978303738
1122,428,0,7141.480500549015
1122,275,0,8508.519205221499
1122,1848,0,3783.131726615674
486,513,0,25317.709708874103
486,1158,0,1239.842255082239
486,1832,0,24650.93245244754
486,1848,0,2841.2554635022316
1179,419,0,2874.9666724716312
1179,431,0,246.2661489151876
1179,1157,0,2959.3809937798737
432,433,0,11575.852253317045
432,431,0,13600.14589843073
432,512,0,772.3553177905496
430,429,0,334.4727922529942
430,428,0,609.2556284213516
430,431,0,20.892998027613416
428,520,0,6211.555246523146
428,430,0,621.6802985099283
428,1122,0,8978.839486531264
428,538,0,1826.8031579092328
1848,1268,0,248.2140397875127
1848,1122,0,2987.0614464316136
1848,486,0,3410.8526861913465
513,1180,0,25297.091350741368
1158,397,0,4289.023555389645
1158,1157,0,1053.7538614018106
1158,486,0,1201.8257409904716
1832,1847,0,2104.3734488346495
1832,276,0,22342.010312718998
276,274,0,11963.84438063472
276,275,0,10173.617241197306
277,1153,0,2198.949923544578
277,1151,0,26064.193260192194
1153,1152,0,3555.927258138128
1151,1180,0,5034.347502368304
1151,325,0,24031.69127891356
1151,1153,0,1377.5956927263894
1152,1625,0,3574.8782174975363
1152,2097,0,1899.9591099055933
1180,2098,0,1382.0050962376292
1180,1151,0,2203.792519367877
1180,1125,0,27992.980116717026
325,486,0,25369.06572756558
278,1830,0,39266.88700244334
1830,2051,0,10822.14775255935
1830,2056,0,28459.78135064927
2051,2054,0,10837.189853366179
2056,1124,0,30035.459490422123
279,1368,0,15177.964422891286
279,607,0,23705.15456743955
607,808,0,43407.08994717825
808,587,0,10501.701593333673
808,2273,0,32951.636692925116
280,505,0,71029.74901181587
505,279,0,38855.38673401324
505,1343,0,32206.329847307756
1343,1688,0,38267.190442146006
282,569,0,1300.3127670940169
282,568,0,6660.286252554609
569,568,0,37985.15197055609
569,567,0,3793.757051282133
569,877,0,17985.76010289579
568,565,0,44624.899486035705
567,875,0,20066.10931959672
567,570,0,1137.7712866075908
567,569,0,38035.151693930246
877,2013,0,11652.614176327505
877,569,0,20449.743400779724
877,874,0,4301.997134328074
565,564,0,16681.82811452961
565,281,0,28041.918175245093
1750,283,0,4881.24821424565
1750,1530,0,3272.444165408729
1538,283,0,498.1184653887776
1538,285,0,4396.067888411069
1810,1843,0,11319.828747046206
1810,284,0,6772.403386188633
286,1883,0,15462.725562656604
286,1528,0,23890.859767203197
286,285,0,12464.037491509158
1811,291,0,8103.2787118612105
1811,1666,0,621.7974288531975
1884,289,0,20680.196012505265
1884,1527,0,17555.6610678165
290,289,0,9795.455374605599
290,293,0,8028.4023809628525
293,2206,0,7167.7770922319505
293,290,0,8621.470299190722
650,649,0,1210.7488656971846
650,2370,0,511.03314098075185
2200,1389,0,3830.328667050641
2200,649,0,2694.468802362887
2324,2233,0,272.1395739677008
2324,2325,0,135.56836192810462
297,1529,0,21803.17061113147
297,1707,0,3610.9732455362464
297,296,0,18168.550824212256
1707,2333,0,8697.530605223368
1707,297,0,9536.773514924585
1707,1529,0,11729.01485222798
1612,1598,0,28401.71151311795
1612,1529,0,14388.366626592497
1612,1978,0,2792.7904384312865
2333,2545,0,6263.059537137125
2333,1886,0,1199.779304029296
2333,2332,0,20480.45460818089
2333,1657,0,1151.5543040293026
1773,1590,0,4368.464074564355
1773,1774,0,12273.045377420895
1760,301,0,10901.890649371737
1760,324,0,6145.357468645999
1760,1329,0,6708.965072592406
2092,301,0,4352.253712521165
2092,1331,0,4197.941680564585
324,1760,0,1542.4119568340093
324,1686,0,38270.88126593481
324,800,0,34645.071756524165
1329,1760,0,15538.339757649053
1329,1629,0,9278.261751158852
1331,2092,0,3686.0270746359397
1331,1741,0,17078.549552999233
1331,821,0,18628.2712176775
303,305,0,4197.633199564692
303,308,0,533.4149786616908
303,2197,0,1322.9892235969194
305,1532,0,8465.515301474938
305,303,0,4240.538969715882
305,2263,0,4056.269136293556
308,303,0,250.81491814780605
308,2197,0,2051.9178650449417
2197,2409,0,5389.08323907336
2197,303,0,2355.6321262071237
2197,308,0,2039.665717758635
1532,304,0,11394.511995504863
1532,305,0,10094.318296120891
2263,305,0,3263.320524046055
307,1651,0,22105.12693676079
1651,800,0,4203.039908008679
1651,799,0,18043.873099361164
800,1795,0,16132.284168229753
800,2166,0,24270.78360473262
799,324,0,34321.60021221093
309,2255,0,74.46865079365085
309,310,0,517.1812940939758
2255,309,0,75.34960317460313
2255,2244,0,6.291666666666667
2255,2011,0,1979.0193890216924
310,309,0,480.5123805932657
310,311,0,1112.9479268560056
310,400,0,775.4974432981866
2244,391,0,752.1062414645057
2244,2255,0,1538.9435625229873
2011,2551,0,10717.6819961333
2011,2255,0,411.4604844265669
2011,391,0,1504.6738369956925
2011,370,0,6585.7660805932
311,310,0,1186.7309201971032
311,2243,0,1248.7820017018762
400,310,0,679.3052686196247
400,1865,0,665.1634620016974
2243,311,0,1336.824727206233
2243,2242,0,1394.7405648518268
1865,1494,0,556.9523744781001
1865,400,0,583.231019486403
2242,2117,0,1553.005642365458
2242,2243,0,1497.043022519441
312,1540,0,12173.795479439574
312,1412,0,17155.23005299977
1540,1768,0,18492.652040103385
1412,2335,0,30706.212121323006
1412,2305,0,3239.8562311226797
1412,1542,0,21107.776847422225
1412,1775,0,4159.239956877238
1768,1769,0,6394.676179395064
1768,1767,0,12256.611936664163
2335,2543,0,33781.22131025953
2335,1833,0,1651.0068944943757
2335,1412,0,20386.211973631976
2305,2570,0,3073.8129591985453
2305,1412,0,2738.1931868365996
1542,1541,0,13407.869699085917
1542,1731,0,21319.32608797086
1542,2258,0,9021.21392346109
1775,1540,0,6364.108468846584
313,312,0,29374.27744062445
314,315,0,26803.39731821724
315,105,0,21981.922533895373
315,1773,0,4919.962668905158
1889,792,0,7859.436370960305
1889,317,0,13626.864383253576
792,1889,0,13673.907940846164
792,2578,0,452.81390470389397
792,1587,0,8245.721548640744
642,2383,0,1832.7113304378004
642,2436,0,2712.6158906217024
642,1415,0,3536.5392640918258
410,1252,0,2.1666666666666665
410,371,0,1920.5913453559297
1568,391,0,2954.6662896432276
1568,371,0,12065.458418863855
1862,393,0,27422.162215985816
322,323,0,18734.712557255272
323,324,0,33958.244653478316
323,798,0,23595.822859140728
798,323,0,1097.1168191026109
798,797,0,24327.736128203705
1686,2524,0,
1686,385,0,40915.222570640995
797,1571,0,22005.272535587395
797,1629,0,21614.549588229514
797,2199,0,17777.128516620574
797,798,0,1866.2789405391802
2524,2552,0,3705.994886647784
2524,2475,0,2129.0456749376126
2524,1686,0,2674.7722213580428
385,2477,0,18616.60610029584
385,323,0,22268.185553684507
2166,1754,0,24885.548172762323
2166,800,0,1521.7934634809628
326,2247,0,4095.7797500043102
326,1494,0,3984.3838684071275
2247,421,0,1892.643794364183
2247,326,0,3983.107579884743
2247,327,0,4113.156303814729
1494,1865,0,489.27966412606946
1494,2256,0,3567.350829014919
1494,326,0,4061.155942019633
421,2247,0,1371.0985427371083
421,1957,0,1116.5061719857774
421,2580,0,279.0930150906495
421,422,0,426.68857872249816
327,2247,0,4486.1292888149355
327,328,0,4114.788970797619
2256,1494,0,3540.5500957682752
2256,411,0,3593.659217877447
328,356,0,4359.953893677387
328,327,0,4451.861859290686
356,2393,0,4777.102865819463
356,328,0,4703.452074482002
356,357,0,614.1835418402239
2393,2394,0,5029.859153505375
2393,356,0,5164.296557276748
357,356,0,576.913323498875
357,372,0,253.95789590311574
329,330,0,6631.022878591288
329,1672,0,6255.831926636153
329,358,0,1452.0774807508867
330,1923,0,2012.1222112609803
330,331,0,13598.569134226782
330,329,0,6896.250876616767
1672,1624,0,5963.3093589069695
1672,329,0,5842.9370659332735
358,1724,0,1034.0279615993818
358,329,0,1606.1696357397818
1923,2230,0,1603.6912485818157
1923,330,0,1987.9559484558274
331,381,0,8707.978175182503
331,330,0,5052.059662805572
331,1688,0,10589.261655592827
1624,1672,0,5556.839790515416
1624,2394,0,5684.36624286799
1724,359,0,791.0562238109928
1724,358,0,1194.545408899731
2230,1923,0,1585.9502780881303
2230,2192,0,1319.9629626520668
381,332,0,9007.030034660187
381,362,0,743.9561034066381
381,331,0,10724.2961251017
1688,575,0,48850.02680543345
332,375,0,5803.863800892752
332,381,0,10861.82031642102
332,333,0,4066.0230291010653
362,361,0,26.17407505988821
362,381,0,879.0495373145985
362,382,0,460.353149610767
575,2173,0,19096.72845297032
575,1890,0,29843.356463950196
375,332,0,6871.641059753972
375,376,0,5685.751158816714
333,2076,0,3869.4642341153112
333,332,0,4826.6018177517135
376,375,0,6727.094183427796
376,2434,0,5715.415162579292
2076,333,0,4603.608788516052
2076,2191,0,3881.769489972668
2191,2076,0,4551.481891864907
2191,2344,0,4030.6322582007283
334,1572,0,4575.61090945068
334,2344,0,4825.582549794936
1572,335,0,4869.491410346898
1572,334,0,5052.02685381691
